TimesNewRomanPS-BoldMT	14	30	Australian Government
RobotoSlab-Regular	18	40	Australian Government Response
RobotoSlab-Regular	18	43	to the Final Report of the Royal Commission
RobotoSlab-Regular	18	46	into Defence and Veteran Suicide
RobotoSlab-Regular	21	67	Content Warning
OpenSans-Light	9	71	This publication contains information about suicide and suicidality
OpenSans-Light	9	73	and lived experiences that may be distressing to readers.
OpenSans-Bold	9	75	Support is always available. We encourage those affected
OpenSans-Light	9	76	to seek help and support, information on support services is
OpenSans-Light	9	78	provided on the next page to help find the right avenue for you.
OpenSans-Light	9	80	Always call 000 for support in an emergency.
RobotoSlab-Regular	21	11	Support Services
OpenSans-Bold	10	16	Open Arms—Veterans & Families Counselling 1800 011 046 | www.OpenArms.gov.au
OpenSans	10	17	A national service that provides free mental health and wellbeing support to anyone who has served at
OpenSans	9	19	least one day of continuous fulltime service in the ADF and their immediate families.
OpenSans	10	20	Open Arms is available 24/7 call 1800 011 046 or go to www.OpenArms.gov.au
OpenSans-Bold	10	24	Safe Zone Support 1800 142 072
OpenSans	10	25	A free and anonymous counselling line for all current and ex-serving ADF personnel, veterans and their
OpenSans	9	27	families. Safe Zone is hosted by Open Arms but is a separate service.
OpenSans	10	29	Safe Zone is available 24/7 call 1800 142 072
OpenSans-Bold	10	32	Lifeline 13 11 14 | www.lifeline.org.au/crisis-chat
OpenSans	10	33	A national support service providing all Australians experiencing emotional distress with access to
OpenSans	9	35	24 hour crisis support and suicide prevention services. Lifeline’s nightly text line can also be reached at
OpenSans	10	37	0477 13 11 14, or you can chat via the Lifeline Crisis Online Chat Service - www.lifeline.org.au/crisis-chat
OpenSans-Bold	10	40	1800RESPECT 1800 737 732 | Text 0458 737 732
OpenSans	10	41	Australia’s national counselling, information and support service for anyone affected by domestic,
OpenSans	10	43	family and sexual violence. It is available 24 hours a day, 7 days a week.
OpenSans-Bold	10	46	Beyond Blue 1300 224 636
OpenSans	10	48	An organisation that provides a free online and telephone helpline for people with depression, anxiety
OpenSans	10	50	or other mental health issues. You can talk to trained mental health professionals who can give you
OpenSans	10	51	support and advice. Beyond Blue can also help you find mental health services near you.
OpenSans-Bold	10	55	Kids Helpline 1800 55 1800 | kidshelpline.com.au
OpenSans	10	56	Australia’s only free (even from a mobile), confidential online and phone counselling service for young
OpenSans	10	58	people aged 5 to 25. Kids Helpline is available anytime (24/7) and for any reason, via phone or web chat
OpenSans	10	59	at www.kidshelpline.com.au
OpenSans-Semibold	10	62	Additional support available through Defence and DVA
OpenSans	10	64	The following additional support and services are available for ADF members and their families.
OpenSans	10	66	Further information can also be found on the Defence wellbeing and support webpage -
OpenSans	10	68	www.defence.gov.au/defence-wellbeing-support.
OpenSans-Bold	10	71	Defence Member and Family Support 1800 624 608
OpenSans	10	73	The first point of call 24/7 for Defence families seeking support, information or connection with
OpenSans	10	74	their community.
OpenSans-Bold	10	77	Defence All-hours Support Line (ASL) 1800 628 036
OpenSans	10	79	A 24/7 confidential service triaging access to medical, psychology and social work services.
OpenSans-Bold	10	82	Defence’s Sexual Misconduct Prevention and Response Office 1800 SEMPRO
OpenSans	10	84	A 24/7 confidential phone service for those affected by sexual misconduct at home or work.
OpenSans	10	86	1800 736 776 | +61 2 6127 1759 (International)
OpenSans-Bold	10	89	DVA Get Support www.dva.gov.au/get-support
OpenSans	10	90	Additional support available through DVA can be found at the DVA Get Support webpage.
OpenSans	10	95	2 Australian Government Response to the Royal Commission into Defence and Veteran Suicide
RobotoSlab-Regular	21	11	Reader’s Guide
OpenSans	10	16	This is the Australian Government’s comprehensive response to the Final Report of the Royal
OpenSans	9	18	Commission into Defence and Veteran Suicide, designed to deliver sustainable systemic reform.
OpenSans	9	20	The Royal Commission’s Final Report comprised of seven volumes and made 122 recommendations.
OpenSans	9	22	This document responds to all 122 recommendations.
OpenSans	9	24	Guide to key sections of this document
OpenSans	10	27	– Foreword: Introduction to the Australian Government Response provided by the Deputy Prime
OpenSans	10	28	Minister and Minister for Defence, the Hon. Richard Marles MP and the Minister for Veterans’
OpenSans	9	30	Affairs and Minister for Defence Personnel, the Hon. Matt Keogh MP.
OpenSans	10	32	– Australian Government policy statement provides an overview of key aspects of the
OpenSans	10	34	Government’s response.
OpenSans	10	36	– Response Overview provides a table summary of the Australian Government’s Response to the
OpenSans	9	38	recommendations made in the Final Report. This section includes information on the response
OpenSans	10	39	position language and definitions.
OpenSans-Bold	10	41	– Australian Government Response to Recommendations provides detail on the Government’s
OpenSans	10	43	responses to the 122 recommendations of the Royal Commission Final Report.
OpenSans	10	45	– Annex A provides an overview of actions taken to date to improve the experience of service for
OpenSans	10	47	ADF members and veterans.
OpenSans	10	49	– Annex B provides an overview of the progress of the Government’s response to the Interim
OpenSans	10	51	recommendations.
OpenSans	10	53	The Royal Commission reported on key issues in Volumes dealing with:
OpenSans	10	55	– Volume 1: Recommendations and the fundamentals
OpenSans	10	58	– Volume 2: Serving the nation, and Defence culture and leadership
OpenSans	10	60	– Volume 3: Military sexual violence, unacceptable behaviour and military justice
OpenSans	10	62	– Volume 4: Health care for serving and ex-serving members
OpenSans	10	65	– Volume 5: Transition, DVA and support for ex-serving members
OpenSans	10	67	– Volume 6: Families, data and research, and establishing a new entity
OpenSans	10	95	Australian Government Response to the Royal Commission into Defence and Veteran Suicide 3
RobotoSlab-Regular	21	11	Contents
OpenSans-Semibold	10	17	Content Warning 1
OpenSans-Semibold	10	19	Support Services 2
OpenSans-Semibold	10	22	Reader’s Guide 3
OpenSans-Light	9	23	Abbreviations and acronyms 3
OpenSans-Semibold	10	26	About the Royal Commission into Defence and Veteran Suicide 9
OpenSans-Semibold	10	28	Foreword 10
OpenSans-Semibold	10	30	Timeline of Events 12
OpenSans-Semibold	10	33	Work already underway 14
OpenSans-Semibold	10	35	Government Response Overview 15
OpenSans-Light	9	37	Response position language and definitions 15
OpenSans-Semibold	10	39	Australian Government Response to Recommendations 22
OpenSans-Semibold	10	42	Volume 1: Recommendations and the fundamentals 23
OpenSans-Light	9	44	Recommendation 1: Improve the capacity of future royal commissions to undertake 23
OpenSans-Light	9	45	their inquiries
OpenSans-Semibold	10	48	Volume 2: Serving the nation, and Defence culture and leadership 24
OpenSans-Light	9	50	Recommendation 2: Improve outcomes and access to support for recruits in ab initio training 24
OpenSans-Light	9	51	Recommendation 3: Build the capability of career managers 25
OpenSans-Light	9	53	Recommendation 4: Mitigate the adverse impacts of the posting cycle 26
OpenSans-Light	9	55	Recommendation 5: Support all serving members to decompress, rest and reintegrate, 27
OpenSans-Light	9	56	especially after high-risk experiences
OpenSans-Light	9	58	Recommendation 6: Improve the procedural fairness of the military employment 28
OpenSans-Light	9	59	classification system
OpenSans-Light	9	61	Recommendation 7: Increase employment opportunities within the Australian Defence Force 29
OpenSans-Light	9	63	for members who cannot be deployed
OpenSans-Light	9	64	Recommendation 8: Maximise workforce retention by addressing factors that contribute to 30
OpenSans-Light	9	66	voluntary separation
OpenSans-Light	9	68	Recommendation 9: Improve organisational culture and leadership accountability to increase 31
OpenSans-Light	9	69	member wellbeing and safety
OpenSans-Light	9	71	Recommendation 10: Develop service-specific action plans to implement the Defence 32
OpenSans-Light	9	72	Respect@Work Framework
OpenSans-Light	9	74	Recommendation 11: Assess Australian Defence Force leaders based on upward feedback and 33
OpenSans-Light	9	75	performance against culture, health and wellbeing targets
OpenSans-Light	9	77	Recommendation 12: Consider emotional intelligence and performance against wellbeing 34
OpenSans-Light	9	79	targets in selecting leaders to promote
OpenSans-Light	9	80	Recommendation 13: Co-design a new doctrine recognising that operational readiness 35
OpenSans-Light	9	82	depends on a healthy workforce
OpenSans-Semibold	10	84	Volume 3: Military sexual violence, unacceptable behaviour and military justice 36
OpenSans-Light	9	86	Recommendation 14: Understand the prevalence and effects of military sexual trauma and 36
OpenSans-Light	9	88	improve responses to support victims
OpenSans-Light	9	90	Recommendation 15: Clarify definitions and processes related to sexual offences 37
OpenSans	10	95	4 Australian Government Response to the Royal Commission into Defence and Veteran Suicide
OpenSans-Light	9	10	Recommendation 16: Evaluate training on managing sexual misconduct and make it mandatory 38
OpenSans-Light	9	12	for all leaders
OpenSans-Light	9	14	Recommendation 17: Prioritise the prevention of sexual misconduct in the 39
OpenSans-Light	9	15	Australian Defence Force
OpenSans-Light	9	17	Recommendation 18: Strengthen workplace protections during sexual 40
OpenSans-Light	9	18	misconduct investigations
OpenSans-Light	9	20	Recommendation 20: Amend the legislation related to sentencing perpetrators of military 42
OpenSans-Light	9	21	sexual offences
OpenSans-Light	9	23	Recommendation 21: Implement a ‘presumption’ of discharge for Australian Defence Force 43
OpenSans-Light	9	25	members found to have engaged in certain forms of sexual misconduct
OpenSans-Light	9	26	Recommendation 22: Adopt a policy of mandatory discharge for Australian Defence Force 44
OpenSans-Light	9	28	members convicted of sexual and related offences
OpenSans-Light	9	30	Recommendation 23: Record convictions of sexual offences in Australian Defence Force 45
OpenSans-Light	9	31	records and civilian criminal records
OpenSans-Light	9	33	Recommendation 24: Annually publish anonymised data on outcomes of all incidents of 46
OpenSans-Light	9	34	sexual misconduct
OpenSans-Light	9	36	Recommendation 25: Conduct a formal inquiry into military sexual violence in the 47
OpenSans-Light	9	37	Australian Defence Force
OpenSans-Light	9	39	Recommendation 26: Foster a strong culture of reporting unacceptable behaviour 48
OpenSans-Light	9	41	Recommendation 27: Evaluate outcomes to ensure that Defence has addressed the intent 49
OpenSans-Light	9	42	behind recommendations
OpenSans-Light	9	44	Recommendation 28: Coordinate governance, assurance and policy functions of the 50
OpenSans-Light	9	45	military justice system
OpenSans-Light	9	47	Recommendation 29: Establish a new role to improve training and communication on 51
OpenSans-Light	9	49	conducting inquiries
OpenSans-Light	9	50	Recommendation 30: Prioritise the Inspector-General’s inquiry into the weaponisation of the 52
OpenSans-Light	9	52	administrative system
OpenSans-Light	9	54	Recommendation 31: Consider how mental health may contribute to poor conduct before 53
OpenSans-Light	9	55	recommending administrative termination
OpenSans-Light	9	57	Recommendation 32: When requested, conduct a merits review when a member’s service is 54
OpenSans-Light	9	58	terminated for the reason ‘retention-not-in-service-interest’
OpenSans-Light	9	60	Recommendation 33: Seek to understand whether/how involvement in military justice 55
OpenSans-Light	9	61	processes contributes to adverse outcomes
OpenSans-Light	9	63	Recommendation 34: Prioritise the review into the regulations governing court martial panels 56
OpenSans-Light	9	65	Recommendation 35: Determine whether support mechanisms for members involved with 57
OpenSans-Light	9	66	military justice processes are effective
OpenSans-Light	9	68	Recommendation 36: Trial a model outside the chain of command for supporting members 58
OpenSans-Light	9	70	involved in military justice processes
OpenSans-Light	9	71	Recommendation 37: Develop a charter of minimum standards for all members involved in 59
OpenSans-Light	9	73	military justice processes
OpenSans-Light	9	75	Recommendation 38: Improve governance processes related to accountability and 60
OpenSans-Light	9	76	continuous improvement
OpenSans-Light	9	78	Recommendation 39: Address risk factors for suicide and suicidality and report on progress as 61
OpenSans-Light	9	79	part of enterprise-level risk management
OpenSans-Light	9	81	Recommendation 40: Improve governance mechanisms from the unit level to the 62
OpenSans-Light	9	82	enterprise level
OpenSans-Light	9	84	Recommendation 41: Build project-management capability so that reform 63
OpenSans-Light	9	86	initiatives are successful
OpenSans-Light	9	87	Recommendation 42: Ensure that future Inspectors-General of the Australian Defence Force 64
OpenSans-Light	9	89	will not have served in the ADF
OpenSans-Light	9	91	Recommendation 43: Allow the Inspector-General of the Australian Defence Force to make 65
OpenSans-Light	9	92	recruitment decisions for the staffing of their office
OpenSans	10	95	Australian Government Response to the Royal Commission into Defence and Veteran Suicide 5
OpenSans-Light	9	10	Recommendation 44: Ensure that staff of the office of the Inspector-General of the Australian 66
OpenSans-Light	9	12	Defence Force have the necessary skills, expertise and qualifications
OpenSans-Light	9	14	Recommendation 45: Improve transparency and accountability of the Inspector-General of the 67
OpenSans-Light	9	15	Australian Defence Force by increasing their reporting requirements
OpenSans-Light	9	17	Recommendation 46: Ensure staff of the Inspector-General of the Australian Defence Force are 68
OpenSans-Light	9	18	trained in trauma-informed practice
OpenSans-Light	9	20	Recommendation 47: The Inspector-General to inquire into all deaths of serving members 69
OpenSans-Light	9	21	unless suicide can be excluded as the cause of death
OpenSans-Light	9	23	Recommendation 48: When a member dies by suicide, appoint a legal officer to represent the 70
OpenSans-Light	9	25	interests of the deceased and support the next of kin
OpenSans-Light	9	26	Recommendation 49: Minimise disclosure restrictions of Inspector-General inquiry reports and 71
OpenSans-Light	9	28	ensure they are fair and understood by the next of kin
OpenSans-Light	9	30	Recommendation 50: Amend the scope of the Inspector-General’s role to inquire into suicide 72
OpenSans-Light	9	31	deaths of former Australian Defence Force members
OpenSans-Light	9	33	Recommendation 51: The Inspector-General to regularly review inquiries into suicide deaths to 73
OpenSans-Light	9	34	determine common themes
OpenSans-Light	9	36	Recommendation 52: Conduct a merits review when a member’s service is involuntarily 74
OpenSans-Light	9	37	terminated and they submit a redress of grievance complaint
OpenSans-Light	9	39	Recommendation 53: Give members 21 days to make a complaint after being notified of a 75
OpenSans-Light	9	41	decision to terminate their service
OpenSans-Light	9	42	Recommendation 54: Improve the frequency of military justice-related audits conducted by the 76
OpenSans-Light	9	44	Inspector-General of the Australian Defence Force
OpenSans-Light	9	45	Recommendation 55: Conduct an audit into Defence workplace health and safety 77
OpenSans-Light	9	47	risk management
OpenSans-Light	9	49	Recommendation 56: Improve guidance and understanding of Defence’s ‘if in 78
OpenSans-Light	9	50	doubt, notify’ policy
OpenSans-Light	9	52	Recommendation 57: Comcare to regularly review Australian Defence Force determinations of 79
OpenSans-Light	9	53	‘service nexus’ for suicide attempts and suspected deaths by suicide
OpenSans-Light	9	55	Recommendation 58: Give Comcare access to the National Veterans’ Data Asset 80
OpenSans-Light	9	57	Recommendation 59: Defence to participate in Comcare’s Psychosocial Proactive 81
OpenSans-Light	9	58	Inspection Program
OpenSans-Light	9	60	Recommendation 60: Improve strategies for harm prevention and early intervention by sharing 82
OpenSans-Light	9	61	quality data with Comcare
OpenSans-Semibold	10	64	Volume 4: Health care for serving and ex-serving members 83
OpenSans-Light	9	66	Recommendation 61: Establish a brain injury program 83
OpenSans-Light	9	68	Recommendation 62: Establish a research translation centre for Defence and 84
OpenSans-Light	9	69	veteran health care
OpenSans-Light	9	71	Recommendation 63: Reduce stigma and remove structural and cultural barriers 85
OpenSans-Light	9	72	to help seeking
OpenSans-Light	9	74	Recommendation 64: Establish an enterprise-wide program to monitor and prevent physical 86
OpenSans-Light	9	76	and psychological injury
OpenSans-Light	9	77	Recommendation 65: Improve access to, timeliness and quality of mental health screening and 87
OpenSans-Light	9	79	use the data effectively
OpenSans-Light	9	80	Recommendation 66: Where possible, support injured members to be rehabilitated at work, 88
OpenSans-Light	9	82	within their home unit
OpenSans-Light	9	84	Recommendation 67: Align Defence’s clinical governance framework with the national 89
OpenSans-Light	9	85	model framework
OpenSans-Light	9	87	Recommendation 68: Strike the right balance between upholding confidentiality and disclosing 90
OpenSans-Light	9	88	information when a member is in distress
OpenSans-Light	9	90	Recommendation 69: Improve suicide-prevention training so it is practical, tailored, informed 91
OpenSans-Light	9	92	by lived experience and delivered in person
OpenSans	10	95	6 Australian Government Response to the Royal Commission into Defence and Veteran Suicide
OpenSans-Light	9	10	Recommendation 70: Revise protocols for responding to suicidal crisis to be in line with 92
OpenSans-Light	9	12	clinical best practice
OpenSans-Light	9	14	Recommendation 71: Increase the Department of Veterans’ Affairs fee schedule so it is aligned 93
OpenSans-Light	9	15	with that of the National Disability Insurance Scheme
OpenSans-Light	9	17	Recommendation 72: Expand and strengthen healthcare services for veterans 94
OpenSans-Light	9	19	Recommendation 73: Improve military cultural competency in health professions 95
OpenSans-Light	9	20	working with veterans
OpenSans-Light	9	22	Recommendation 74: Clarify the application of the Privacy Act to veterans to determine 96
OpenSans-Light	9	23	whether amendments are necessary
OpenSans-Light	9	25	Recommendation 75: Conduct an independent review of Open Arms and publish the report 97
OpenSans-Light	9	27	Recommendation 76: Develop a postvention framework with experts and those with lived 98
OpenSans-Light	9	28	experience of suicide bereavement
OpenSans-Light	9	30	Recommendation 77: Develop a suite of postvention resources in collaboration 99
OpenSans-Light	9	31	with stakeholders
OpenSans-Light	9	33	Recommendation 78: Prevent, minimise and treat moral injury 100
OpenSans-Semibold	10	36	Volume 5: Transition, DVA and support for ex-serving members 101
OpenSans-Light	9	38	Recommendation 79: Ensure that respect for and recognition of service are embedded 101
OpenSans-Light	9	39	throughout Defence and the Department of Veterans’ Affairs
OpenSans-Light	9	41	Recommendation 80: The Department of Veterans’ Affairs to take responsibility for supporting 102
OpenSans-Light	9	42	members to transition out of the Australian Defence Force
OpenSans-Light	9	44	Recommendation 81: The Department of Veterans’ Affairs to fund a program to support 103
OpenSans-Light	9	45	members’ wellbeing during transition to civilian life
OpenSans-Light	9	47	Recommendation 82: Establish a consistent, locally responsive policy on ex-serving members’ 104
OpenSans-Light	9	49	access to bases
OpenSans-Light	9	50	Recommendation 83: Increase opportunities for members to gain civilian qualifications from 105
OpenSans-Light	9	52	Defence training and education
OpenSans-Light	9	54	Recommendation 84: Issue separating members with a reference that states their skills, 106
OpenSans-Light	9	55	experience and capabilities
OpenSans-Light	9	57	Recommendation 85: Develop employment pathways for ex-serving members in public 107
OpenSans-Light	9	58	sector agencies
OpenSans-Light	9	60	Recommendation 86: Ongoing funding for Veterans’ and Families’ Hubs 108
OpenSans-Light	9	62	Recommendation 87: Establish a new agency to focus on veteran wellbeing 109
OpenSans-Light	9	63	Recommendation 88: Develop a national funding agreement on veterans’ wellbeing 110
OpenSans-Light	9	65	Recommendation 89: Establish a national peak body for ex-service organisations 111
OpenSans-Light	9	67	Recommendation 90: Remove the service differential for permanent impairment compensation 112
OpenSans-Light	9	68	and expand mental health support to all reserve personnel
OpenSans-Light	9	70	Recommendation 91: Implement combined benefits processing for all initial liability and 113
OpenSans-Light	9	72	permanent impairment claims
OpenSans-Light	9	73	Recommendation 92: Review claims to the Department of Veterans’ Affairs associated with 114
OpenSans-Light	9	75	physical and sexual abuse
OpenSans-Light	9	77	Recommendation 93: Fund the Transition Medical Assessment Pilot Program on an ongoing 115
OpenSans-Light	9	78	and national basis
OpenSans-Light	9	80	Recommendation 94: Improve timeliness and reporting on information-sharing between 116
OpenSans-Light	9	81	Defence and the Department of Veterans’ Affairs for claims processing
OpenSans-Light	9	83	Recommendation 95: Support the expanded application of ‘presumptive liability’ 117
OpenSans-Light	9	85	Recommendation 96: Ongoing funding for Provisional Access to Medical Treatment 118
OpenSans-Light	9	86	Recommendation 97: Consider giving the Veteran Payment to more veterans with physical 119
OpenSans-Light	9	88	health conditions
OpenSans-Light	9	90	Recommendation 98: Strengthen Department of Veterans’ Affairs performance targets for 120
OpenSans-Light	9	91	claims processing timeframes, and improve transparency
OpenSans	10	95	Australian Government Response to the Royal Commission into Defence and Veteran Suicide 7
OpenSans-Light	9	10	Recommendation 99: Improve compensation advocacy by funding professional, paid advocates 121
OpenSans-Light	9	12	Recommendation 100: Improve the transparency, accountability and effectiveness of the 122
OpenSans-Light	9	14	Department of Veterans’ Affairs rehabilitation program
OpenSans-Light	9	15	Recommendation 101: Give Department of Veterans’ Affairs clients more choice and autonomy 123
OpenSans-Semibold	10	18	Volume 6: Families, data and research, and establishing a new entity 124
OpenSans-Light	9	20	Recommendation 102: Implement and improve upon the Defence Strategy for Preventing and 124
OpenSans-Light	9	21	Responding to Family and Domestic Violence
OpenSans-Light	9	23	Recommendation 103: Improve the support, communication and services provided to 125
OpenSans-Light	9	24	Defence families
OpenSans-Light	9	26	Recommendation 104: Improve the profile, resourcing and impact of the Defence 127
OpenSans-Light	9	28	Family Advocate
OpenSans-Light	9	29	Recommendation 105: Improve coordination with coroners and the National Coronial 128
OpenSans-Light	9	31	Information System
OpenSans-Light	9	33	Recommendation 106: Establish a suicide database of serving and ex-serving members 129
OpenSans-Light	9	34	Recommendation 107: Establish the National Veterans’ Data Asset 130
OpenSans-Light	9	36	Recommendation 108: Ensure that all relevant jurisdictions and entities regularly provide data 131
OpenSans-Light	9	38	to the National Veterans’ Data Asset
OpenSans-Light	9	39	Recommendation 109: Defence to report annually on its progress towards data maturity 132
OpenSans-Light	9	41	Recommendation 110: Review Defence’s data assets and address issues with their quality, 133
OpenSans-Light	9	43	management, integration and use
OpenSans-Light	9	44	Recommendation 111: Achieve a ‘gold standard’ rating for Defence datasets related to 134
OpenSans-Light	9	46	suicidality and suicide
OpenSans-Light	9	47	Recommendation 112: Include data on suicide and suicidality in the enterprise-wide 135
OpenSans-Light	9	49	Defence data catalogue
OpenSans-Light	9	51	Recommendation 113: Ensure commanding officers access and use quality data for continuous 136
OpenSans-Light	9	52	improvement of wellbeing metrics
OpenSans-Light	9	54	Recommendation 114: Defence and the Department of Veterans’ Affairs to prioritise research 137
OpenSans-Light	9	55	into veteran health and wellbeing, and publish their workplans
OpenSans-Light	9	57	Recommendation 115: Defence and the Department of Veterans’ Affairs to publish their 138
OpenSans-Light	9	58	research into veteran health and wellbeing
OpenSans-Light	9	60	Recommendation 116: Improve the quality, evaluation, translation and sharing of 139
OpenSans-Light	9	62	research findings
OpenSans-Light	9	63	Recommendation 117: Establish an expert committee on veteran research 140
OpenSans-Light	9	65	Recommendation 118: Use the Census to collect information on ex-serving members 141
OpenSans-Light	9	67	as a population
OpenSans-Light	9	68	Recommendation 119: Improve understanding of veteran health by adding questions to 142
OpenSans-Light	9	70	Australian Bureau of Statistics surveys
OpenSans-Light	9	72	Recommendation 120: Increase funding for research into veteran health and wellbeing 143
OpenSans-Light	9	73	Recommendation 121: Enable research into the health and wellbeing of Defence families 144
OpenSans-Light	9	75	Recommendation 122: Establish a new statutory entity to oversee system reform across the 145
OpenSans-Light	9	77	whole Defence ecosystem
OpenSans-Semibold	10	79	Annex A - Actions taken by Defence and DVA to improve the experience of service 146
OpenSans-Semibold	10	81	for ADF members and veterans
OpenSans-Semibold	10	83	Annex B - Progress of the Government’s Response to the Interim recommendations 158
OpenSans	10	95	8 Australian Government Response to the Royal Commission into Defence and Veteran Suicide
RobotoSlab-Regular	21	10	About the Royal Commission into
RobotoSlab-Regular	21	13	Defence and Veteran Suicide
OpenSans	9	19	On 8 July 2021, then Governor-General, His Excellency General the Honourable David Hurley AC DSC
OpenSans	10	20	(Retd), established the Royal Commission into Defence and Veteran Suicide. The Royal Commission was
OpenSans	9	22	to inquire into the systemic issues and risk factors relevant to suicide and suicide behaviours of current
OpenSans	10	23	and former serving ADF members.
OpenSans	10	26	The Government appointed Mr Nick Kaldas APM, the Hon James Douglas KC, and Dr Peggy Brown AO as
OpenSans	9	27	the Royal Commissioners.
OpenSans	9	30	Over more than three years, the Royal Commissioners undertook the most significant and
OpenSans	10	31	comprehensive inquiry conducted into suicide and suicidality in the Defence and veteran
OpenSans	9	33	communities including:
OpenSans	9	35	– 12 public hearings over more than 100 days, hearing evidence from more than 340 witnesses;
OpenSans	9	37	– 897 private one-on-one sessions with people with lived experience of suicide, suicidality or military
OpenSans	10	39	service; and
OpenSans	10	41	– 5,865 submissions from current and former serving ADF members, and their family members,
OpenSans	10	43	advocates, ex-service organisations and service providers, and other organisations.
OpenSans	10	45	The Royal Commissioners delivered an Interim Report on 11 August 2022. The Government responded
OpenSans	10	47	to the Interim Report on 26 September 2022, agreeing to nine recommendations, agreeing-in-principle
OpenSans	10	48	to one, noting two and indicating one had already been implemented by removing the Average Staffing
OpenSans	10	50	Level Cap for all agencies. The Government has also introduced into Parliament legislation which
OpenSans	10	51	simplifies entitlements for veterans and their families, implementing all the agreed recommendations
OpenSans	10	53	of the Interim Report.
OpenSans	10	55	The Royal Commission delivered its Final Report on 9 September 2024, which the Government tabled in
OpenSans	10	57	Parliament on the same day.
OpenSans	10	59	Since the start of the Royal Commission in July 2021, the Government has supported and advanced the
OpenSans	10	61	work of the Royal Commission, including by:
OpenSans	10	63	– responding to 1,220 notices to give or produce issued to 23 Commonwealth agencies:
OpenSans	10	65	• 584 notices to produce, providing 256,761 documents.
OpenSans	10	68	• 636 notices to give, including notices to give statements.
OpenSans	10	70	– supporting over 206 Commonwealth witness appearances
OpenSans	10	72	– assisting the Royal Commissioners with visits to 27 Defence bases
OpenSans	10	75	– facilitated meetings with personnel in roundtables and informal sessions.
OpenSans	10	95	Australian Government Response to the Royal Commission into Defence and Veteran Suicide 9
OpenSans	10	10	In August 2022, the Interim Report of the Royal Commission was delivered to the Government,
