Arial-BoldMT	11	Chair’s foreword . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ix
ArialMT	11	Path to the Royal Commission . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .x
ArialMT	11	Terms of reference . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .x
ArialMT	11	Scope of the inquiry . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . xi
ArialMT	11	People with disability at the heart of the inquiry . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . xi
ArialMT	11	Human rights . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .xii
ArialMT	11	Intersectionality . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . xiii
ArialMT	11	Commissioners’ views . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . xiii
ArialMT	11	Acknowledgements . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . xiii
ArialMT	11	The future . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . xiv
Arial-BoldMT	11	Our vision for an inclusive Australia . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 1
ArialMT	11	Introduction . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1
ArialMT	11	Visions for the future . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .1
ArialMT	11	Adopting a human rights approach . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .11
ArialMT	11	Promoting a more inclusive society . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .13
ArialMT	11	Conclusion . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .26
Arial-BoldMT	11	Executive summary . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 37
ArialMT	11	Introduction . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .37
Arial-BoldMT	11	About the Royal Commission . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 39
ArialMT	11	Establishing the Royal Commission . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .39
ArialMT	11	Conducting our inquiry . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .40
ArialMT	9	Executive Summary, Our vision for an inclusive Australia and Recommendations v
Arial-BoldMT	11	Nature and extent of violence, abuse, neglect and exploitation . . . . . . . . . . . . . . . . . . 43
ArialMT	11	People with disability in Australia . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .44
ArialMT	11	Interpersonal violence, abuse, neglect and exploitation . . . . . . . . . . . . . . . . . . . . . . . . . . .46
Arial-BoldMT	11	Realising the human rights of people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . . 53
ArialMT	11	Australia’s international human rights obligations . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .54
ArialMT	11	Australia’s implementation of disability rights . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .55
ArialMT	11	Enacting an Australian Disability Rights Act . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .57
ArialMT	11	Strengthening the Disability Discrimination Act . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .61
Arial-BoldMT	11	Enabling autonomy and access . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 67
ArialMT	11	Autonomy and access of people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .67
ArialMT	11	Accessible information and communications . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .68
ArialMT	11	Support for decision-making . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .70
ArialMT	11	Improving advocacy and informal supports . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .75
ArialMT	11	Overcoming barriers to health care and treatment . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .77
ArialMT	11	Reducing and eliminating restrictive practices . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .81
ArialMT	11	Prohibiting non-therapeutic involuntary sterilisation . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .86
Arial-BoldMT	11	Inclusive education, employment and housing . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 89
ArialMT	11	Achieving inclusive education, employment and housing . . . . . . . . . . . . . . . . . . . . . . . . . .89
ArialMT	11	Achieving inclusive education . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .95
ArialMT	11	Achieving inclusive employment . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .107
ArialMT	11	Achieving inclusive homes and living . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .115
ArialMT	11	The future of group homes . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .120
ArialMT	9	vi Royal Commission into Violence, Abuse, Neglect and Exploitation of People with Disability: Final Report
Arial-BoldMT	11	Criminal justice and people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 123
ArialMT	11	Over-representation in the criminal justice system . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .124
ArialMT	11	Criminalisation of disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .124
ArialMT	11	The right to humane treatment in criminal justice settings . . . . . . . . . . . . . . . . . . . . . . . . .125
ArialMT	11	Youth detention . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .126
ArialMT	11	The rights of people found unfit to be tried . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .129
ArialMT	11	Screening, assessing and identifying disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .131
ArialMT	11	The NDIS and criminal justice . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .132
ArialMT	11	Improving data collection . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .133
ArialMT	11	Police responses to people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .134
ArialMT	11	Diversion from the criminal justice system . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .135
ArialMT	11	Disability and family violence law and policy . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .137
Arial-BoldMT	11	First Nations people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 141
ArialMT	11	The experiences of First Nations people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . .141
Arial-BoldMT	11	Disability services . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 153
ArialMT	11	Disability service providers. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .154
ArialMT	11	NDIS Quality and Safeguards Commission . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .163
Arial-BoldMT	11	Independent oversight and complaint mechanisms . . . . . . . . . . . . . . . . . . . . . . . . . . 171
ArialMT	11	Addressing gaps and barriers . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .172
Arial-BoldMT	11	Governing for inclusion . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 177
ArialMT	11	Strengthening national disability policy and strategy . . . . . . . . . . . . . . . . . . . . . . . . . . . . .178
ArialMT	11	Reforming national disability governance . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .181
ArialMT	9	Executive Summary, Our vision for an inclusive Australia and Recommendations vii
Arial-BoldMT	11	Beyond the Royal Commission . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 183
ArialMT	11	Delivering change . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .184
ArialMT	11	Building the policy evidence . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .185
ArialMT	11	Our impact . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .186
Arial-BoldMT	11	Recommendations . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 193
ArialMT	11	Volume 4, Realising the human rights of people with disability . . . . . . . . . . . . . . . . . . . . .193
ArialMT	11	Volume 5, Governing for inclusion . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .209
ArialMT	11	Volume 6, Enabling autonomy and access . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .213
ArialMT	11	Volume 7, Inclusive education, employment and housing . . . . . . . . . . . . . . . . . . . . . . . . .239
ArialMT	11	Volume 8, Criminal justice and people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . .270
ArialMT	11	Volume 9, First Nations people with disability . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .279
ArialMT	11	Volume 10, Disability services . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .285
ArialMT	11	Volume 11, Independent oversight and complaint mechanisms . . . . . . . . . . . . . . . . . . . .301
ArialMT	11	Volume 12, Beyond the Royal Commission . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .309
Arial-BoldMT	11	Glossary . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 313
ArialMT	11	Key terms . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .313
Arial-BoldMT	11	Acronyms and abbreviations . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 331
ArialMT	9	viii Royal Commission into Violence, Abuse, Neglect and Exploitation of People with Disability: Final Report
DINPro-Medium	25	Chair’s foreword
DINPro-Bold	11	The Honourable Ronald Sackville AO KC
ArialMT	11	In the words of our terms of reference, we intend our Final report to be the means by which
ArialMT	11	Australia can be transformed into:
ArialMT	11	a more inclusive society that supports the independence of people with disability
ArialMT	11	and their right to live free from violence, abuse, neglect and exploitation.1
ArialMT	11	As I recorded in my opening remarks at the Ceremonial Opening Sitting held on 16 September
ArialMT	11	2019, the Royal Commission is the product of tireless and persistent efforts by disability
ArialMT	11	advocates, who had long recognised people with disability are routinely subjected to violence,
ArialMT	11	abuse, neglect and exploitation.2 Completion of our Final report therefore marks the culmination
ArialMT	11	of many years of advocacy by people with disability and their representative organisations.
ArialMT	11	Yet completion of the Final report also marks the beginning of a new stage in the reform process.
ArialMT	11	As many people with disability told us – at public hearings, in submissions, private sessions
ArialMT	11	and responses to issues papers, and at community engagements – there is not much point to
ArialMT	11	a lengthy Royal Commission if its recommendations do not lead to transformational change.
ArialMT	11	Advocacy by people with disability and disability representative organisations, so often referred
ArialMT	11	to in this report, will have a crucial role to play in ensuring our recommendations are accepted
ArialMT	11	and implemented, thereby bringing about the far-reaching changes in laws, policies and
ArialMT	11	practices so badly needed.
ArialMT	9	Executive Summary, Our vision for an inclusive Australia and Recommendations ix
DINPro-Medium	18	Path to the Royal Commission
ArialMT	11	The path to the Royal Commission opened up in the 1970s and 1980s, when disability theorists
ArialMT	11	rejected the medical model of disability in favour of the social model.3 The medical model saw
ArialMT	11	disability as an individual defect to be eliminated, cured, or hidden away.4 The social model
ArialMT	11	focuses on the environment in which a person with disability lives.5 This model sees people
ArialMT	11	being disabled by social barriers, including discriminatory attitudes, inaccessible physical
ArialMT	11	environments and forms of communication, and failures to provide adjustments needed to
ArialMT	11	enable people with disability to participate in education, workplaces and the wider community.6
ArialMT	11	The emergence of the social model of disability contributed to the enactment of the Disability
ArialMT	11	Discrimination Act 1992 (Cth),7 which renders unlawful direct or indirect discrimination on the
ArialMT	11	ground of disability in defined settings, such as employment, education, the provision of goods
ArialMT	11	and services, and accommodation. At an international level, the social model contributed to
ArialMT	11	the drafting and adoption of the signal achievement of the disability rights movement, the
Arial-ItalicMT	11	Convention on the Rights of Persons with Disabilities (CRPD), which entered into force on
ArialMT	11	3 May 2008.8 Australia ratified the CRPD on 17 July 2008.
ArialMT	11	The key event leading to this Royal Commission, following repeated calls for a royal commission
ArialMT	11	over many years by disability advocacy groups, was the inquiry conducted by the Senate
ArialMT	11	Community Affairs References Committee (Senate Committee) in 2015, concerning violence,
ArialMT	11	abuse and neglect against people with disability in institutional and residential settings.9
ArialMT	11	The Senate Committee’s very first recommendation was to establish a royal commission
ArialMT	11	to inquire into violence against, and abuse and neglect of, people with disability.10
ArialMT	11	Three and half years later, the Australian Government supported the establishment of this
ArialMT	11	Royal Commission and engaged in extensive consultations to settle the terms of reference.11
ArialMT	11	On 5 April 2019, the Prime Minister announced the establishment of the Royal Commission.12
DINPro-Medium	18	Terms of reference
ArialMT	11	Our terms of reference are lengthy, but as we have pointed out during the life of the Royal
ArialMT	11	Commission, the key features include:
ArialMT	11	• the very broad scope of the inquiry, which directs us to examine and expose violence
ArialMT	11	against, and abuse, neglect and exploitation of, people with disability in all settings
ArialMT	11	and contexts13
ArialMT	11	• the requirement we examine these issues through the sharing of individual experiences
ArialMT	11	by people with disability, their families and carers14
ArialMT	11	• the explicit recognition that Australia has international obligations to promote the human
ArialMT	11	rights of people with disability, including the protection of people with disability from all
ArialMT	11	forms of exploitation, violence and abuse under the CRPD15
ArialMT	9	x Royal Commission into Violence, Abuse, Neglect and Exploitation of People with Disability: Final Report
ArialMT	11	• the acknowledgement that specific experiences of violence against, and abuse, neglect
ArialMT	11	and exploitation of, people with disability are multi-layered and influenced by experiences
ArialMT	11	associated with gender, gender identity, sexual orientation, intersex status, and ethnic
ArialMT	11	origin or race, including the particular situation of First Nations people and culturally and
ArialMT	11	linguistically diverse people with disability.16
DINPro-Medium	18	Scope of the inquiry
ArialMT	11	The twelve volumes of our Final report (including one volume recording anonymised summaries
ArialMT	11	of accounts given by participants in private sessions) cover a very wide range of subjects.
ArialMT	11	They incorporate the conclusions and recommendations we have reached, primarily from
ArialMT	11	evidence given at 32 meticulously planned and conducted public hearings.17 Our conclusions
ArialMT	11	and recommendations also incorporate what we have learnt from other important sources
ArialMT	11	available to us, such as submissions, responses to issues papers, research projects and
ArialMT	11	private sessions.
ArialMT	11	The Final report contains a total of 222 recommendations. This may seem to be a large number,
ArialMT	11	but it reflects the very many settings and contexts in which violence against, and abuse, neglect
ArialMT	11	and exploitation of, people with disability take place. These settings and contexts are identified
Arial-ItalicMT	11	throughout the Final report, but particularly in Volume 3, Nature and extent of violence, abuse,
ArialMT	11	neglect and exploitation. We have identified numerous policy issues that must be addressed
ArialMT	11	by governments, institutions and the community as a whole if the aspirations expressed in the
ArialMT	11	terms of reference are to be achieved.
ArialMT	11	Compiling the Final report and indeed carrying out the Royal Commission’s extensive program
ArialMT	11	of public hearings and engagement activities has been a formidable undertaking. It has not
ArialMT	11	been made any easier by the extensive interruptions to our public hearings and other activities
ArialMT	11	associated with the COVID-19 pandemic. That we have completed our work within the allotted
ArialMT	11	time frame18 is a tribute to all those who have worked so diligently and with such dedication over
ArialMT	11	the life of the Royal Commission.
DINPro-Medium	18	People with disability at the heart of the inquiry
ArialMT	11	People with disability have been at the heart of our inquiry. We took very seriously the
ArialMT	11	direction in the terms of reference to consider the need to establish accessible and appropriate
ArialMT	11	arrangements for people with disability and their families and carers to engage with the inquiry,
ArialMT	11	give evidence and share information about their experiences.19
ArialMT	11	We adopted a trauma-informed approach to communicating with people with disability who
ArialMT	11	wished to engage with us, whether by giving evidence, making submissions, participating in
ArialMT	11	private sessions or in other ways. We set out to ensure the physical, social, emotional and
ArialMT	11	cultural safety of everyone who wished to recount their experiences. Volume 2, About the Royal
ArialMT	11	Commission, explains in more detail the steps we took, including the preparations for and
ArialMT	11	conduct of public hearings.
ArialMT	9	Executive Summary, Our vision for an inclusive Australia and Recommendations xi
ArialMT	11	We made strenuous efforts to contact as many people with disability as possible to inform
ArialMT	11	them of our work and encourage them to tell us about their experiences. These efforts had to
ArialMT	11	counter the COVID-19 restrictions in force for a significant period of the Royal Commission’s
ArialMT	11	life. By adapting our practices and making liberal use of technology, we were able to achieve
ArialMT	11	our objectives.
ArialMT	11	As Volume 2 records, we took evidence at 32 public hearings from 837 witnesses, of whom 209
ArialMT	11	were people with disability. Commissioners held private sessions with 1,785 participants, 61 per
ArialMT	11	cent of whom were people with disability speaking about their own experiences.20 Of the 7,944
ArialMT	11	submissions we received in various formats, 55 per cent were from people with disability and a
ArialMT	11	further 29 per cent from family members of people with disability. Despite the disruptions caused
ArialMT	11	by the COVID-19 pandemic, we conducted over 700 community engagements, providing further
ArialMT	11	opportunities for people with disability, their families and supporters to engage with us.21
ArialMT	11	The voices and experiences of people with disability have guided our approach to the policy
ArialMT	11	questions, influenced the subject matter of hearings and informed the conclusions and
ArialMT	11	recommendations in our Final report. We are immensely grateful to each and every person
ArialMT	11	who has been prepared to share with us their experiences, aspirations and ideas.
DINPro-Medium	18	Human rights
ArialMT	11	In addition to referring to Australia’s obligations under the CRPD, our terms of reference
ArialMT	11	recognise that people with disability have the right to the full and equal enjoyment of all human
ArialMT	11	rights and fundamental freedoms, including respect for their inherent dignity and individual
ArialMT	11	autonomy. We have been committed to developing and implementing an approach to our
ArialMT	11	work informed by human rights. We have aimed ‘to translate human rights into practical and
ArialMT	11	sustainable policies and practices that change the values and standards the community expects
ArialMT	11	to be upheld for people with disability’.22
ArialMT	11	We have sought to make good our commitment to a human rights approach, particularly in
ArialMT	11	public hearings (including Public hearing 18, ‘The human rights of people with disability and
Arial-ItalicMT	11	making the Convention on the Rights of Persons with Disabilities a reality in Australian law,
ArialMT	11	policies and practices’) and in this Final report. The recommendations in Volume 4, Realising
ArialMT	11	the human rights of people with disability, proposing a national Disability Rights Act and
ArialMT	11	amendments to the Disability Discrimination Act 1992 (Cth) are of fundamental importance.
ArialMT	11	They address the challenge of translating principles expressed and rights recognised in the
ArialMT	11	CRPD into enforceable obligations under Australian domestic law.
ArialMT	11	As important as the recommendations in Volume 4 are, the human rights of people with
ArialMT	11	disability have informed all our work and underpin a great many of our recommendations.
ArialMT	11	The Australian community’s acceptance of, and respect for, the human rights of people with
ArialMT	11	disability are essential elements in realising the aspirations that led to the establishment of
ArialMT	11	the Royal Commission.
ArialMT	9	xii Royal Commission into Violence, Abuse, Neglect and Exploitation of People with Disability: Final Report
DINPro-Medium	18	Intersectionality
ArialMT	11	The multi-layered experiences of many people with disability are often described as
ArialMT	11	‘intersectionality’. Our Final report addresses at many points the concept of intersectionality
ArialMT	11	by reference to the experiences of groups specifically mentioned in the terms of reference.
ArialMT	11	With the guidance of Commissioner Andrea Mason OAM, we have paid particular attention to
ArialMT	11	the multi-layered experiences of First Nations people with disability. Three public hearings were
ArialMT	11	exclusively concerned with issues of great significance to First Nations people with disability.23
ArialMT	11	Other public hearings, although not necessarily exclusively concerned with the experiences
ArialMT	11	of First Nations people with disability, gave prominence to those intersectional experiences.24
Arial-ItalicMT	11	Volume 9 of our Final report, First Nations people with disability, brings together the evidence
ArialMT	11	and information we received demonstrating how First Nations people with disability are
ArialMT	11	especially at risk of violence, abuse, neglect and exploitation.
ArialMT	11	We examine the diverse experiences of culturally and linguistically diverse people with disability
ArialMT	11	in a number of volumes. Our analysis draws particularly on evidence given at Public hearing 29,
ArialMT	11	‘The experience of violence against, abuse, neglect and exploitation of people with disability
ArialMT	11	from culturally and linguistically diverse communities’. It also takes account of information
ArialMT	11	provided by people with disability from those communities and organisations representing them.
ArialMT	11	The analysis in Volume 8, Criminal justice and people with disability, addresses the high levels
ArialMT	11	of family, domestic and sexual violence experienced by women and girls with disability, drawing
ArialMT	11	on evidence given at Public hearing 17, ‘The experience of women and girls with disability with
ArialMT	11	a particular focus on family, domestic and sexual violence’, as well as a considerable volume of
ArialMT	11	other material.
DINPro-Medium	18	Commissioners’ views
ArialMT	11	Commissioners, after careful consideration, have formed a common appreciation of the policy
ArialMT	11	issues that should be addressed. They agree on the vast majority of recommendations. While the
ArialMT	11	Commissioners’ views differ on a small number of issues, they are unanimous as to the critical
ArialMT	11	measures needed to bring about a more inclusive society that supports the independence of
ArialMT	11	people with disability and their right to live free from violence, abuse, neglect and exploitation.
DINPro-Medium	18	Acknowledgements
ArialMT	11	A very large number of people have contributed to the work of the Royal Commission.
ArialMT	11	In particular, the staff of the Royal Commission – in the Office of Solicitor Assisting, the Policy,
ArialMT	11	Data and Research Branch and the Engagement and Corporate Branches – have demonstrated
ArialMT	11	great dedication, expertise and resilience in enabling us to fulfil our responsibilities under the
ArialMT	11	terms of reference. The willingness of so many of our staff to work uncomplainingly under
ArialMT	11	the unrelenting pressures of time and high expectations made it possible to achieve what
ArialMT	11	sometimes seemed to be beyond our grasp.
ArialMT	9	Executive Summary, Our vision for an inclusive Australia and Recommendations xiii
ArialMT	11	Special mention should be made of the contributions of Ms Neva Frecheville, Ms Mary Ann
ArialMT	11	O’Loughlin AM, Mr Andras Markus, Ms Louise Amundsen, Ms Sally Crawshaw and Ms Emma
ArialMT	11	Appleton. All did a superb job. The Official Secretary, Mr Paul Cronan AM, managed a large and
ArialMT	11	complex organisation with consummate tact, resolve and an abundance of common sense and
ArialMT	11	sound judgment.
ArialMT	11	We owe a substantial debt of gratitude to Ms Kate Eastman AM SC, Senior Counsel Assisting
ArialMT	11	the Royal Commission. Ms Eastman was the architect of our wide-ranging and powerful
ArialMT	11	program of public hearings. She was also responsible for preparing and conducting the majority
ArialMT	11	of the public hearings. She did so with great skill, thoroughness and careful attention to ensuring
ArialMT	11	witnesses with disability felt safe and supported.
ArialMT	11	I express our deep appreciation to other counsel who appeared at public hearings. These included
ArialMT	11	Mr Pat Griffin SC, Dr Kerri Mellifont QC,25 Mr Lincoln Crowley QC,26 and Ms Elizabeth Bennett
ArialMT	11	SC, each of whom was responsible for conducting particular hearings.
ArialMT	11	I wish to acknowledge the very substantial contributions made over four and a half years by my
ArialMT	11	colleagues: Commissioners Barbara Bennett PSM, Rhonda Galbally AC, Andrea Mason OAM,
ArialMT	11	Alastair McEwin AM and the Honourable John Ryan AM. In particular I thank them for their
ArialMT	11	willingness to conduct our program of private sessions, which constituted such an important and
ArialMT	11	in many respects demanding aspect of our work. I also thank them for responding so promptly
ArialMT	11	within the extremely stringent time limits imposed for comments on successive drafts of volumes
Arial-ItalicMT	11	of the Final report.
