Calibri	9	Information and support for Support for victims, families, and (8 am–8 pm, daily)
Calibri	9	people experiencing businesses impacted by the Bondi Free, confidential support for
Calibri	9	discrimination or harassment. attack (Dec 2025). Includes grief, loss, and loneliness.
Calibri	9	access to the Bondi Community
Calibri	9	Support Hub and call-back
Calibri	9	services.
Calibri,Bold	21	Table of contents
Calibri,Bold	11	Introduction ...................................................................................................................... 5
Calibri	11	Independent Commonwealth Review ..................................................................................... 5
Calibri	11	Establishment of the Royal Commission ................................................................................. 5
Calibri	11	The Interim Report .................................................................................................................. 8
Calibri	11	Criminal proceedings arising from the Bondi attack ............................................................... 9
Calibri	11	Developments since 14 December 2025 ............................................................................... 11
Calibri	11	Overview of Interim Report .................................................................................................. 11
Calibri,Bold	11	Recommendations ........................................................................................................... 14
Calibri,Bold	11	Chapter 1. Threat environment in lead up to 14 December 2025 .................................. 16
Calibri	11	National Terrorism Threat Level ........................................................................................... 16
Calibri	11	Threat assessments ............................................................................................................... 17
Calibri	11	Threat assessments and public statements 2022 – 2025 ...................................................... 17
Calibri	11	Responses to antisemitism in the lead up to 14 December 2025 ......................................... 21
Calibri,Bold	11	Chapter 2. Security arrangements for Chanukah by the Sea .......................................... 25
Calibri	11	Introduction .......................................................................................................................... 25
Calibri	11	Chanukah .............................................................................................................................. 26
Calibri	11	Chanukah and how it is celebrated ................................................................................ 26
Calibri	11	Chanukah celebrations in Australia ................................................................................ 27
Calibri	11	Security Arrangements at Chanukah by the Sea 2025 .......................................................... 27
Calibri	11	Background to Chanukah by the Sea ............................................................................. 27
Calibri	11	Arrangements with Waverley Council ........................................................................... 28
Calibri	11	Security arrangements involving CSG NSW .................................................................... 29
Calibri	11	Security arrangements involving NSW Police ................................................................ 31
Calibri	11	CSG NSW and NSW Police support to other public Chanukah events on the evening of
Calibri	11	14 December 2025 ......................................................................................................... 36
Calibri	8	Interim report: Royal Commission on Antisemitism and Social Cohesion 1
Calibri,Bold	11	Chapter 3. Emergency response .................................................................................... 39
Calibri	11	Framework for emergency response by Commonwealth and state agencies ....................... 39
Calibri	11	`National ........................................................................................................................ 39
Calibri	11	New South Wales ........................................................................................................... 40
Calibri	11	Emergency response to attack .............................................................................................. 43
Calibri	11	Response of NSW Police ................................................................................................ 43
Calibri	11	Response of other emergency services and first responders ......................................... 43
Calibri	11	General crisis management ................................................................................................... 46
Calibri,Bold	11	Chapter 4. Community Security Groups, intelligence and law enforcement agencies .... 47
Calibri	11	Jewish security organisations ................................................................................................ 47
Calibri	11	Community Security Groups—Australia’s Jewish security organisations .............................. 48
Calibri	11	CSG NSW’s operational model ....................................................................................... 49
Calibri	11	CSGs engagement with intelligence agencies and law enforcement. ................................... 50
Calibri	11	Law enforcement engagement with CSG ....................................................................... 50
Calibri	11	Conclusion ............................................................................................................................. 54
Calibri,Bold	11	Chapter 5. Confidential ................................................................................................. 55
Calibri,Bold	11	Chapter 6. Commonwealth and national counter-terrorism architecture ...................... 56
Calibri	11	Introduction .......................................................................................................................... 56
Calibri	11	Changes to counter-terrorism architecture since 2014 ......................................................... 56
Calibri	11	2015 Counter-Terrorism Machinery Review .................................................................. 57
Calibri	11	2017 Independent Intelligence Review, the establishment of Home Affairs and ONI ... 58
Calibri	11	Further institutional developments from 2019 .............................................................. 59
Calibri	11	Crisis management and counter-terrorism architecture ....................................................... 60
Calibri	11	Crisis management in Australia ...................................................................................... 60
Calibri	11	Counter-terrorism specifically ....................................................................................... 61
Calibri	11	National ......................................................................................................................... 64
Calibri	11	States and territories ..................................................................................................... 66
Calibri	11	Joint Counter-Terrorism Teams ............................................................................................ 69
Calibri	11	Introduction ................................................................................................................... 69
Calibri	9	2 Interim report: Royal Commission on Antisemitism and Social Cohesion
Calibri	11	Functioning of JCTTs ...................................................................................................... 69
Calibri	11	JCTT NSW ....................................................................................................................... 69
Calibri	11	Counter-terrorism exercises ................................................................................................. 71
Calibri	11	Exercises at the national level ........................................................................................ 71
Calibri	11	Exercises at state and territory level .............................................................................. 71
Calibri,Bold	11	Chapter 7. Information flows and systems .................................................................... 73
Calibri	11	Introduction .......................................................................................................................... 73
Calibri	11	Overview of agencies’ systems ............................................................................................. 74
Calibri	11	Current initiatives to improve information sharing systems ................................................. 74
Calibri	11	Firearms information ............................................................................................................ 75
Calibri	11	The National Firearms Register ...................................................................................... 76
Calibri	11	The National Criminal Intelligence System ............................................................................ 77
Calibri	11	What is the NCIS? .......................................................................................................... 77
Calibri	11	Proposed improvements to the NCIS ............................................................................. 79
Calibri	11	Alerts to intelligence and law enforcement agencies about a traveller’s movements .......... 79
Calibri	11	Sharing information of varying classifications ....................................................................... 80
Calibri,Bold	11	Chapter 8. Legislative frameworks ................................................................................ 81
Calibri	11	The agencies’ views on the need for additional powers or legislation .................................. 82
Calibri	11	Recent reviews, including outstanding recommendations ................................................... 84
Calibri	11	Firearms regulation ............................................................................................................... 85
Calibri	11	Background .................................................................................................................... 86
Calibri	11	Firearms reforms agreed by National Cabinet on 15 December 2025 ........................... 88
Calibri	11	New South Wales firearms reforms ............................................................................... 90
Calibri	11	Commonwealth firearms reforms .................................................................................. 90
Calibri	11	Online extremism and radicalisation ..................................................................................... 94
Calibri,Bold	11	Chapter 9. ASIO intelligence priorities and resourcing for counter-terrorism ................ 97
Calibri	11	Introduction .......................................................................................................................... 97
Calibri	11	Counter-terrorism priorities .................................................................................................. 97
Calibri	11	The Australian Intelligence Missions and annual advice to Cabinet ............................... 97
Calibri	8	Interim report: Royal Commission on Antisemitism and Social Cohesion 3
Calibri	11	How ASIO sets its priorities ............................................................................................ 97
Calibri	11	Priorities and resource allocation 2020-25 ........................................................................... 98
Calibri	11	Changes in intelligence priorities and resourcing commencing in 2020-21 ................... 98
Calibri	11	Resourcing for National Intelligence Community Agencies ................................................. 102
Calibri	11	Funding and budgets ................................................................................................... 102
Calibri	11	Conclusion ................................................................................................................... 103
Calibri,Bold	11	Chapter 10. Law enforcement priorities and resourcing for counter-terrorism ............. 104
Calibri	11	Counter-terrorism as a law enforcement priority ............................................................... 104
Calibri	11	Counter-terrorism resourcing ............................................................................................. 106
Calibri	11	AFP counter-terrorism priorities and resourcing ................................................................ 106
Calibri	11	Prioritisation ................................................................................................................ 106
Calibri	11	Resourcing ................................................................................................................... 108
Calibri	11	Operational metrics: Warrants .................................................................................... 109
Calibri	11	NSW Police counter-terrorism priorities and resourcing .................................................... 109
Calibri	11	Prioritisation ................................................................................................................ 109
Calibri	11	Resourcing ................................................................................................................... 113
Calibri	11	Operational metric: Warrants ...................................................................................... 113
Calibri	11	Operational metric: JCTT investigations ....................................................................... 114
Calibri	11	Conclusions .................................................................................................................. 114
Calibri	11	Counter-terrorism warrants and investigations ........................................................... 114
Calibri	11	Home Affairs counter-terrorism priorities and resourcing .................................................. 114
Calibri	11	Prioritisation ................................................................................................................ 114
Calibri	11	Resourcing ................................................................................................................... 115
Calibri	11	Australia and New Zealand Counter-Terrorism Committee ................................................ 116
Calibri	11	ACIC counter-terrorism priorities and resourcing ............................................................... 116
Calibri	11	AUSTRAC counter-terrorism priorities and resourcing ........................................................ 117
Calibri,Bold	11	Appendix A. Letters patent ............................................................................................. 118
Calibri	9	4 Interim report: Royal Commission on Antisemitism and Social Cohesion
Calibri,Bold	21	Introduction
Calibri	11	On the evening of 14 December 2025 at Bondi Beach, Sydney, two gunmen opened fire on a
Calibri	11	crowd that had gathered in Archer Park to celebrate the beginning of the Jewish festival of
Calibri	11	Chanukah, also known as the festival of lights. Fifteen people were killed, another 40 were
Calibri	11	wounded and countless others were traumatised having witnessed the slaughter or later
Calibri	11	having come to learn of it. Sydney’s Jewish community was the evident target of the attack.
Calibri,Bold	17	Independent Commonwealth Review
Calibri	11	One week after the Bondi attack, on 21 December 2025, the Prime Minister,
Calibri	11	the Hon Anthony Albanese MP, announced that a review of federal law enforcement and
Calibri	11	intelligence agencies would be conducted by Dennis Richardson AC. Mr Richardson, a
Calibri	11	distinguished former public servant and diplomat, has served as Director-General of
Calibri	11	Security, Secretary of the Department of Defence, Secretary of the Department of Foreign
Calibri	11	Affairs and Trade, and Ambassador to the United States of America. Mr Richardson’s review
Calibri	11	was expressed to build on the findings of the 2024 Independent Intelligence Review and the
Calibri	11	2019 Comprehensive Review of the Legal Framework of the National Intelligence
Calibri	11	Community.
Calibri	11	By 24 December 2025, Mr Richardson had assembled the core members of the team that
Calibri	11	was to assist him in the conduct of the Review. By 2 January 2026, Mr Richardson had
Calibri	11	written to the heads of Commonwealth intelligence and law enforcement agencies and to
Calibri	11	the Departments of the Prime Minister and Cabinet, Home Affairs, the Attorney-General
Calibri	11	and Foreign Affairs and Trade asking for the production of documents identified in
Calibri	11	schedules attached to each letter. The recipients were asked to produce the documents by
Calibri	11	26 January 2026.
Calibri	11	In the weeks following the Bondi attack there were calls from a diverse range of individuals
Calibri	11	and community organisations for an inquiry possessing the compulsory powers of a Royal
Calibri	11	Commission to investigate the rise of antisemitism generally in Australia as well as the
Calibri	11	circumstances of the attack.
Calibri,Bold	17	Establishment of the Royal Commission
Calibri	11	On 8 January 2026, the Prime Minister announced the establishment of this Royal
Calibri	11	Commission stating that it would address four key areas:
Calibri	11	a. Tackling antisemitism by investigating the nature and prevalence of antisemitism in
Calibri	11	institutions and society, and its key drivers in Australia, including ideologically and
Calibri	11	religiously motivated extremism and radicalisation.
Calibri	8	Interim report: Royal Commission on Antisemitism and Social Cohesion 5
Calibri	11	b. Making recommendations that will assist law enforcement, border control,
Calibri	11	immigration and security agencies to tackle antisemitism, including through
Calibri	11	improvements to guidance and training within law enforcement, border control,
Calibri	11	immigration, and security agencies to respond to antisemitic conduct.
Calibri	11	c. Examining the circumstances surrounding the antisemitic Bondi terrorist attack on
Calibri	11	14 December 2025.
Calibri	11	d. Making any other recommendations arising out of the inquiry for strengthening
Calibri	11	social cohesion in Australia and countering the spread of ideologically and religiously
Calibri	11	motivated extremism in Australia.
Calibri	11	The Prime Minister explained that the states would be asked to join the Commission to
Calibri	11	ensure that it is a ‘truly national’ body and he said that the independent Commonwealth
Calibri	11	Review into federal law enforcement and intelligence agencies would become part of the
Calibri	11	Commission.
Calibri	11	On 9 January 2026, the Governor-General signed the Letters Patent establishing this Royal
Calibri	11	Commission. A copy of the Letters Patent is annexed to this Interim Report. The Terms of
Calibri	11	Reference reflect the four key areas that the Prime Minister identified. The Governors of
Calibri	11	each state have issued Letters Patent with Terms of Reference that are identical to those
Calibri	11	contained in the Commonwealth Letters Patent and in this way have succeeded in making it
Calibri	11	a ‘national Royal Commission’.
Calibri	11	Pursuant to each of the Letters Patent I am required to deliver an Interim Report that I
Calibri	11	consider appropriate not later than 30 April 2026, focusing on the matters in Term of
Calibri	11	Reference (c) and any other issues requiring urgent or immediate action. Term of
Calibri	11	Reference (c) requires me to examine the circumstances surrounding the antisemitic Bondi
Calibri	11	terrorist attack on 14 December 2025 including the following nine matters:
Calibri	11	i. security arrangements for the Chanukah event and Bondi Beach on 14 December
Calibri	11	2025
Calibri	11	ii. the attack
Calibri	11	iii. emergency response to the attack
Calibri	11	iv. whether relevant Commonwealth, state and territory intelligence and law
Calibri	11	enforcement agencies performed to maximum effectiveness, including whether they
Calibri	11	had adequate powers and the right systems, processes and procedures, and whether
Calibri	11	there was an appropriate authorising environment for information sharing with
Calibri	11	other Commonwealth, state and territory agencies
Calibri	9	6 Interim report: Royal Commission on Antisemitism and Social Cohesion
Calibri	11	v. whether relevant Commonwealth, state and territory intelligence and law
Calibri	11	enforcement agencies were prevented from taking prohibitive actions by the current
Calibri	11	legislative framework and authorising environment
Calibri	11	vi. identifying any gaps in existing legal and regulatory frameworks that impede the
Calibri	11	ability for law enforcement, border control, immigration and security agencies to
Calibri	11	prevent and respond to attacks of this nature at both the state and federal levels
Calibri	11	vii. identifying any lessons for security and law enforcement agencies to prevent and
Calibri	11	respond to similar attacks in the future
Calibri	11	viii. identifying any gaps in existing legal and regulatory frameworks that impede the
Calibri	11	ability for law enforcement, border control, immigration and security agencies to
Calibri	11	prevent and respond to attacks of this nature at both the state and federal levels,
Calibri	11	and
Calibri	11	ix. identifying any lessons for security and law enforcement agencies to prevent and
Calibri	11	respond to similar attacks in the future.
Calibri	11	Sub-paragraphs (i), (iv) – (ix) of Term of Reference (c) largely reflect the terms of
Calibri	11	Mr Richardson’s independent Commonwealth Review. Mr Richardson agreed to work as
Calibri	11	Special Advisor to the Royal Commission continuing inquiries into Commonwealth and state
Calibri	11	intelligence and law enforcement agencies that were already underway. The Commission
Calibri	11	promptly issued notices to each agency and government department requiring production
Calibri	11	of the documents that had been identified in the schedules that Mr Richardson prepared. As
Calibri	11	outlined at the opening sitting of the Royal Commission, the compulsion to produce
Calibri	11	documents,1 or to give written information,2 pursuant to the Royal Commissions Act
Calibri	11	1902 (Cth) occasioned delay that might not have attended the production of the same
Calibri	11	documents to an internal administrative inquiry. It became necessary for agencies and
Calibri	11	departments to consider questions of legal professional privilege, public interest immunity
Calibri	11	and statutory non-disclosure provisions before producing documents to an independent
Calibri	11	royal commission. The delay made it impossible for Counsel Assisting the Commission to be
Calibri	11	in a position to adduce evidence on aspects of matters that are the subject of Term of
Calibri	11	Reference (c) before the date for finalisation of the interim report. As explained below, this
Calibri	11	does not detract from the utility of this Interim Report.
Calibri	9	1 Section 2(3A).
Calibri	9	2 Section 2(3C).
Calibri	8	Interim report: Royal Commission on Antisemitism and Social Cohesion 7
Calibri,Bold	17	The Interim Report
Calibri	11	An evident purpose of the requirement to deliver this Interim Report is to enable
Calibri	11	Commonwealth, state and territory governments to ascertain if there are any matters
Calibri	11	(particularly those affecting public safety and national security) that require urgent or
Calibri	11	immediate action.
Calibri	11	The views and material records of each relevant intelligence and law enforcement agency,
Calibri	11	and each relevant Commonwealth and NSW government department, respecting the
Calibri	11	interaction and information-sharing between agencies (and with the organisers of the
Calibri	11	Chanukah event) have been obtained. So, too, have views of these agencies on the
Calibri	11	adequacy of their powers, systems, procedures and the authorising environment for
Calibri	11	information-sharing as at 14 December 2025. And each relevant agency has been asked
Calibri	11	whether it was prevented from taking any prohibitive action on that day by the legislative
Calibri	11	and authorising framework.3 This material has been reviewed by Mr Richardson and the
Calibri	11	team of specialist analysts that he assembled.
Calibri	11	No material or advice from any agency identified any gap in the existing legal and regulatory
Calibri	11	frameworks that impeded the ability for law enforcement, border control, immigration and
Calibri	11	security agencies to prevent, or respond to, an attack of the kind that occurred at Bondi on
Calibri	11	14 December 2025. No Commonwealth or state intelligence or law enforcement agency has
Calibri	11	suggested that it was prevented from taking prohibitive actions before or on
Calibri	11	14 December 2025 by the then current legislative and authorising framework. In these
Calibri	11	respects, no issue requiring urgent or immediate action has been identified.
Calibri	11	Nonetheless, the review of this considerable body of material by officers with relevant
Calibri	11	experience and expertise and by Counsel Assisting and me has revealed aspects in which
Calibri	11	counter-terrorism capability at Commonwealth and state levels could be improved. These
Calibri	11	are the subject of the recommendations collected below. A submission received just before
Calibri	11	the finalisation of this Interim Report proposing improvements to the National Criminal
Calibri	11	Intelligence System will be investigated in the course of hearings.
Calibri	11	Mr Richardson resigned from his position with the Commission on 11 March 2026. I take this
Calibri	11	opportunity to express my thanks to him for the important contribution he made to the
Calibri	11	Commission’s work which informs much of this Interim Report. The team that
Calibri	11	Mr Richardson assembled have remained with the Commission for which I am also most
Calibri	9	3 The Office of National Intelligence (ONI), the Australian Security Intelligence Organisation (ASIO), the
Calibri	9	Australian Signals Directorate (ASD), the Australian Criminal Intelligence Commission (ACIC), the Australian
Calibri	9	Transaction Reports and Analysis Centre (AUSTRAC), the Australian Border Force (ABF), the Australian Federal
Calibri	9	Police (AFP), the NSW Police Force (NSW Police), the Department of the Prime Minister and Cabinet (PM&C),
Calibri	9	the Department of Home Affairs (Home Affairs), the Department of Foreign Affairs and Trade (DFAT), the
Calibri	9	Attorney-General’s Department (AGD), the NSW Premier’s Department, and the NSW Cabinet Office all
Calibri	9	provided documents and information in relation to this aspect of the Commission’s inquiry.
Calibri	9	8 Interim report: Royal Commission on Antisemitism and Social Cohesion
Calibri	11	grateful. This team was led by three senior current and former Commonwealth officers:
Calibri	11	Tony Sheehan, former Deputy Director-General of ASIO and former Co-Chair of the Australia
Calibri	11	New Zealand Counter-Terrorism Committee (ANZCTC), Peter Baxter, former Deputy
Calibri	11	Secretary of the Department of Defence and former Director-General of AusAID and
Calibri	11	Tara Inverarity, First Assistant Secretary, Attorney-General’s Department, who has lengthy
Calibri	11	expertise with respect to the Commonwealth intelligence, security and law enforcement
Calibri	11	legislative framework.
Calibri	11	While systemic aspects of the effectiveness of Commonwealth and state intelligence and
Calibri	11	law enforcement (Term of Reference (c)(vi)) are addressed in this Interim Report, important
Calibri	11	issues arising from the Bondi attack, including whether there was any failure to identify and
Calibri	11	act upon intelligence in the lead up to it, or in the allocation of police resources to the
Calibri	11	Chanukah event, will be addressed in hearings. No conclusion in these respects can be
Calibri	11	reached on a review of the agencies’ documents alone and in the absence of according
Calibri	11	procedural fairness to any person or agency at risk of an adverse finding. In light of the
Calibri	11	nature of the evidence that I anticipate will be led, some hearings will need to be closed to
Calibri	11	the public (closed hearings). To the extent that it is possible to adduce evidence touching on
Calibri	11	intelligence and security matters in public this will be done.
Calibri	11	The complete version of the Interim Report will be provided on a confidential basis to the
Calibri	11	Australian Government and state governments (the confidential report). An edited version
Calibri	11	will be made available to the public. Parts of every chapter are contained only in the
Calibri	11	confidential report as they refer to information that cannot be disclosed publicly, for
Calibri	11	reasons that include national security and the need to avoid prejudice to current criminal
Calibri	11	proceedings.
Calibri	11	Hearings addressing all of the Commission’s Terms of Reference will be conducted over the
Calibri	11	next five months. In the event I identify any issue that raises a matter of urgency that
Calibri	11	warrants immediate action before the time fixed for delivery of the Commission’s final
Calibri	11	report, I will take appropriate action to bring that matter to the attention of the Australian
Calibri	11	and state governments.
Calibri,Bold	17	Criminal proceedings arising from the Bondi attack
Calibri	11	A significant matter of context in the preparation and publication of this Interim Report is
Calibri	11	the existence of current criminal proceedings arising from the Bondi attack.
Calibri	11	The Letters Patent refer to ‘the necessity for the inquiry to be conducted in a manner that
Calibri	11	does not occasion prejudice to current or future criminal proceedings or national security or
Calibri	11	undermine social cohesion’.
Calibri	8	Interim report: Royal Commission on Antisemitism and Social Cohesion 9
Calibri	11	The Letters Patent also provide that I am ‘not required … to inquire, or to continue to
Calibri	11	inquire, into a particular matter to the extent that [I am] satisfied that the matter has been,
Calibri	11	is being, or will be, sufficiently and appropriately dealt with by another inquiry or
Calibri	11	investigation or a criminal or civil proceeding’.
Calibri	11	There are current criminal proceedings arising from the Bondi attack. An accused person has
Calibri	11	been charged with committing a terrorist act (s 101.1, Criminal Code (Cth)), 15 counts of
Calibri	11	murder (s 18, Crimes Act 1900 (NSW)), 40 counts of attempted murder (s 27, Crimes Act
Calibri	11	1900), one count of discharging a firearm with intent (s 33A, Crimes Act 1900), one count of
Calibri	11	displaying a prohibited terrorist organisation symbol (s 80.2HA, Criminal Code) and one
Calibri	11	count of causing explosives to be placed in or near a building, conveyance or public place
Calibri	11	(s 48, Crimes Act 1900). The elements of the offence of committing a terrorist act require
Calibri	11	proof that the action was done ‘with the intention of advancing a political, religious or
Calibri	11	ideological cause’ and ‘with the intention of: (i) coercing, or influencing by intimidation [a
Calibri	11	government]; or (ii) intimidating the public or a section of the public’ (definition of ‘terrorist
Calibri	11	act’ in s 100.1(1), Criminal Code). The Commonwealth Director of Public Prosecutions (CDPP)
Calibri	11	has carriage of the prosecution. At present, the accused has not entered a plea.
Calibri	11	This Commission must do its work in a way that does not interfere with the administration
Calibri	11	of criminal justice in those proceedings. The currency of the prosecution and the nature of
Calibri	11	the charges brought against the accused are such that I have determined that a number of
Calibri	11	the elements of Term of Reference (c) will not be the subject of any public report. For
Calibri	11	example, the lead up and planning of the attack and the events of the attack itself, which
Calibri	11	are expressly referred to in paragraph (c)(i) and (c)(iv).
Calibri	11	The following general principles are being applied to guide the conduct of the Royal
Calibri	11	Commission in light of the current criminal proceedings:
Calibri	11	a. The accused will not be interviewed or called to give evidence.
Calibri	11	b. Persons who are, or who are likely to be, witnesses in the criminal proceedings ought
Calibri	11	not be interviewed or called to give evidence about the Bondi attack.
Calibri	11	c. The Royal Commission ought not, in its public hearings or publicly available report,
Calibri	11	make findings or comments about the intention and motivation of the shooters.
Calibri	11	d. To the extent that it is possible, the Royal Commission should avoid causing or
Calibri	11	contributing to further publicity that may occasion prejudice to the accused among
Calibri	11	potential jurors.
Calibri	11	e. The Royal Commission will not coordinate with the CDPP.
Calibri	9	10 Interim report: Royal Commission on Antisemitism and Social Cohesion
Calibri,Bold	17	Developments since 14 December 2025
Calibri	11	The sharp rise in antisemitic incidents in Australia over the past two and a half years
Calibri	11	corresponds with events in the Middle East following the terrorist attacks on Israel carried
Calibri	11	out by Hamas on 7 October 2023. The outbreak of hostilities between the United States and
Calibri	11	Israel and Iran in February 2026 is likely to have increased the risk of attacks directed at the
Calibri	11	Australian Jewish community. The Commission is investigating the improvement of
Calibri	11	protective security arrangements for Jewish places of worship, major sites, educational and
Calibri	11	cultural facilities, public events and community leaders (Term of Reference (b)(ii)). The
Calibri	11	currency of the Commission should not prevent the taking of appropriate action to address
Calibri	11	any perceived shortcoming in security arrangements for any Jewish establishment, event or
Calibri	11	leader.
Calibri	11	It is acknowledged that the Australian and state governments already have taken a variety
Calibri	11	of measures to respond to the Bondi attack. Two should be mentioned in this context.
Calibri	11	The Australian Government has allocated a further $102 million to the Enhancing Security
Calibri	11	for Jewish Communities program.4 This program, administered by the Executive Council of
Calibri	11	Australian Jewry, supports improvement to safety and security at Jewish community sites
Calibri	11	including schools and synagogues.
Calibri	11	NSW Police’s Operation SHELTER, established in the aftermath of a protest at which
Calibri	11	protesters chanted antisemitic slogans at the Sydney Opera House on 9 October 2023, has
Calibri	11	been upgraded to a ‘permanent, round-the-clock rapid response unit with approximately
Calibri	11	250 dedicated police officers, civilian staff, specially modified rapid response vehicles’ and a
Calibri	11	‘24/7 specialised Police Operations Centre’.5
Calibri,Bold	15	Overview of Interim Report
Calibri	11	The context in which to consider the adequacy of the security arrangements for the
Calibri	11	Chanukah event (Term of Reference (c)(iii)) includes an understanding of how ASIO had
Calibri	11	assessed the risk of a terror attack in the period leading up to 14 December 2025. ASIO’s
Calibri	11	process for issuing the National Terrorism Threat Level and the circumstances leading to
Calibri	11	raising the Level to ‘PROBABLE’ in August 2024 are outlined in Chapter 1. So, too, are ASIO’s,
Calibri	11	the Australian Federal Police’s (AFP) and NSW Police’s assessments of, and responses to, the
Calibri	11	particular risk posed to the Jewish community in light of the increase in antisemitic incidents
Calibri	11	discussed in Chapter 1. This background is also relevant to the adequacy of the priority given
Calibri	11	and resources allocated to counter-terrorism by Commonwealth and state intelligence and
Calibri	9	4 Australian Government, Home Affairs, media release 23 January 2026, Strengthening social cohesion and
Calibri,Italic	9	community safety at East Melbourne Synagogue.
Calibri	9	5 NSW Government, media release, 25 February 2026, the Premier, Minister for Multiculturalism, Minister for
Calibri,Italic	9	Police and Counter-terrorism, NSW Government launches permanent rapid response unit.
Calibri	8	Interim report: Royal Commission on Antisemitism and Social Cohesion 11
Calibri	11	law enforcement agencies (Term of Reference (c)(vi)), which is dealt with in subsequent
Calibri	11	chapters.
Calibri	11	The security arrangements for the Chanukah event are set out in Chapter 2 (Term of
Calibri	11	Reference (c)(iii)). An assessment of the adequacy of these arrangements awaits further
Calibri	11	exploration in hearings.
Calibri	11	Based on the review of documents produced to the Commission by NSW Police and other
Calibri	11	NSW agencies and community organisations, a timeline of the emergency response to the
Calibri	11	Bondi attack (Term of Reference (c)(v)) is set out in Chapter 3. It includes details of the
Calibri	11	significant emergency first aid provided by community organisations and civilians including
Calibri	11	lifeguards employed by Waverley Council, volunteer surf life savers and the Jewish
Calibri	11	community’s Community Health Support (CHS) and Hatzolah Emergency Medical Response
Calibri	11	Unit. In light of the pending criminal proceedings, much of this chapter is in the confidential
Calibri	11	report. Once any criminal proceedings are finalised, the omitted section ought be released
Calibri	11	publicly.
Calibri	11	The history and structure of Community Security Groups and their liaison with intelligence
Calibri	11	and law enforcement agencies is more fully addressed in Chapter 4 (Term of Reference
Calibri	11	(c)(ii) and (ix)). It includes an account of the coordination between CSG NSW and NSW Police
Calibri	11	for the annual ‘Operation Jewish High Holy Days’ which usually falls in September or
Calibri	11	October. It is recommended that the processes followed by NSW Police for High Holy Days,
Calibri	11	involving the Major Events Group, the Counter-Terrorism and Special Tactics Command in
Calibri	11	consultation with CSG NSW and the Jewish Board of Deputies should apply for other major
