REM-Medium	12	77	more than eight competitions, commissioned for a short film, featured in
REM-Medium	12	79	a mural, and she has sold her art.
REM-Medium	12	82	In 2022, Helen moved with her parents from Geelong to North-Eastern
REM-Medium	12	84	Victoria. Despite the move, she continues to participate in ArtGusto through
REM-Medium	12	86	video link and occasional in-person visits to the Geelong studio and excursions
REM-Medium	12	88	in Melbourne. Maintaining these social connections has been crucial for Helen
REM-Medium	12	90	and beneficial for her colleagues at ArtGusto.
REM-MediumItalic	9	93	Cover artwork © Helen Butcher / Copyright Agency, 2024
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	iv
REM-Medium	22	51	Acknowledgement of Country
REM-Medium	12	55	The Australian Government acknowledges the traditional
REM-Medium	12	57	owners of Country throughout Australia on which we
REM-Medium	12	59	gather, live and work. We acknowledge all traditional
REM-Medium	12	61	custodians, their Elders past, present and emerging,
REM-Medium	12	63	and we pay our respects to their continuing connection
REM-Medium	12	65	to their culture, community, land, sea and water.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	v
REM-Medium	22	12	Content warning
REM-Medium	12	16	This publication contains information about violence, abuse,
REM-Medium	12	18	neglect and exploitation that may be distressing to readers.
REM-Medium	22	24	Support services
REM-Medium	14	29	National Disability Abuse and Neglect Hotline: 1800 880 052
REM-Medium	12	32	The National Disability Abuse and Neglect Hotline is a free, independent and
REM-Medium	12	34	confidential service for reporting abuse and neglect of people with disability.
REM-Medium	12	36	The Hotline works with callers to find appropriate ways of dealing with
REM-Medium	12	38	reports of abuse or neglect through referral, information and support.
REM-Medium	14	43	1800RESPECT: Call 1800 737 732, Text 0458 737 732
REM-Medium	12	46	1800 RESPECT is Australia’s national counselling, information and
REM-Medium	12	48	support service for anyone affected by domestic, family and sexual violence.
REM-Medium	12	50	It is available, 24 hours a day, 7 days a week.
REM-Medium	14	54	Disability Advocacy Support Helpline: 1800 643 787
REM-Medium	12	58	The Disability Advocacy Support Helpline (the Helpline) is a pilot initiative
REM-MediumItalic	12	60	announced as part of Australia’s Disability Strategy 2021–2031, designed to
REM-Medium	12	62	improve access to individual advocacy support. The Helpline is a phone-based
REM-Medium	12	64	service that is delivered by Advocacy Law Alliance and accessed through the
REM-Medium	12	66	Disability Gateway. The Helpline is a free service for people with disability,
REM-Medium	12	68	their families and carers, who require short-term individual disability
REM-Medium	12	69	advocacy support.
REM-Medium	14	74	Disability Advocacy Finder:
REM-Medium	12	77	The National Disability Advocacy Program provides people with disability
REM-Medium	12	79	access to effective advocacy support. The Department of Social Services
REM-Medium	12	81	funds 59 advocacy organisations across Australia to protect and promote the
REM-Medium	12	83	rights of people with disability. Services can be found through the Disability
REM-Medium	12	85	Advocacy Finder at the Ask Izzy website: www.askizzy.org.au/disability/
REM-Medium	12	87	advocacy-finder.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	vi
REM-Medium	14	12	Lifeline Crisis Support: Call 13 11 14, Text 0477 13 11 14
REM-Medium	12	15	Lifeline is a national charity providing all Australians experiencing emotional
REM-Medium	12	17	distress with access to 24-hour crisis support and suicide prevention services.
REM-Medium	14	22	Beyond Blue Support Service: 1300 224 636
REM-Medium	12	25	Beyond Blue is an organisation that provides a free online and telephone
REM-Medium	12	27	helpline for people with depression, anxiety or other mental health issues.
REM-Medium	12	29	You can talk to trained mental health professionals who can give you
REM-Medium	12	31	support and advice. Beyond Blue can also help you find mental health
REM-Medium	12	33	services near you.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	1
REM-Medium	22	12	Table of contents
REM-Medium	12	17	Content warning v
REM-Medium	12	19	Support services v
REM-Medium	12	22	Reader’s guide 2
REM-Medium	12	24	Foreword 3
REM-Medium	12	27	Response snapshot 6
REM-Medium	12	29	About the Disability Royal Commission 7
REM-Medium	12	31	Consultation and engagement to inform the
REM-Medium	12	33	Australian Government Response 11
REM-Medium	12	36	Public consultation 12
REM-Medium	12	38	A national approach: working with states and territories 17
REM-Medium	12	41	Australian Government policy statement on disability reform 19
REM-Medium	12	43	Overview of investment and action 23
REM-Medium	12	45	Safety 24
REM-Medium	12	48	Rights & anti-discrimination 26
REM-Medium	12	50	Inclusion & access 28
REM-Medium	12	52	Employment 31
REM-Medium	12	55	Australian Government Response 35
REM-Medium	12	57	Responses to recommendations 36
REM-Medium	12	59	Volume 4: Realising the human rights of people with disability 37
REM-Medium	12	62	Volume 5: Governing for inclusion 61
REM-Medium	12	64	Volume 6: Enabling autonomy and access 72
REM-Medium	12	66	Volume 7: Inclusive education, employment and housing 109
REM-Medium	12	68	Volume 8: Criminal justice and people with disability 166
REM-Medium	12	71	Volume 9: First Nations people with disability 185
REM-Medium	12	73	Volume 10: Disability services 198
REM-Medium	12	75	Volume 11: Independent oversight and complaint mechanisms 244
REM-Medium	12	78	Volume 12: Beyond the Royal Commission 262
REM-Medium	12	80	Implementation, monitoring and reporting 273
REM-Medium	12	83	Appendices 277
REM-Medium	12	85	Appendix A: Summary tables — Australian Government positions 278
REM-Medium	12	87	Appendix B: State and territory recommendations 287
REM-Medium	12	89	Appendix C: Key terms 290
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	2 Reader’s Guide
REM-Medium	22	12	Reader’s guide
REM-Medium	12	16	This document is the Australian Government Response to the Final Report
REM-Medium	12	18	of the Royal Commission into Violence, Abuse, Neglect and Exploitation of
REM-Medium	12	20	People with Disability (Disability Royal Commission).
REM-Medium	12	23	The Disability Royal Commission’s Final Report includes 222 recommendations.
REM-Medium	12	25	This document includes responses to the 172 recommendations within the
REM-Medium	12	26	Australian Government’s primary or shared responsibility. It does not include
REM-Medium	12	28	responses to the 50 recommendations within state and territory governments’
REM-Medium	12	30	primary responsibility.
REM-Medium	14	34	Guide to key sections of this document
REM-Medium	12	37	■ Foreword: Introduction to the Australian Government Response provided
REM-Medium	12	39	by the Minister for Social Services, the Hon Amanda Rishworth MP.
REM-Medium	12	42	■ Response Snapshot: One-page summary of the Australian
REM-Medium	12	43	Government Response.
REM-Medium	12	46	■ Consultation: Summary of the consultation and engagement activities
REM-Medium	12	48	to inform the Australian Government Response.
REM-Medium	12	50	■ Australian Government Response: Includes a policy statement on
REM-Medium	12	52	disability reform; overview of investment and action; and the Government’s
REM-Medium	12	54	responses to the 172 recommendations within its primary or shared
REM-Medium	12	55	responsibility. Some related recommendations have been grouped together
REM-Medium	12	57	with a single response provided.
REM-Medium	12	60	To support your understanding of the Australian Government Response
REM-Medium	12	62	to the Disability Royal Commission’s Final Report, you can access:
REM-Medium	12	65	■ a glossary of key terms used (page 290).
REM-Medium	12	67	■ a summary table of the Australian Government’s position on each of the
REM-Medium	12	69	172 recommendations within its primary or shared responsibility (page 278).
REM-Medium	12	71	■ a state and territory recommendation table indicating which
REM-Medium	12	73	recommendations are within the primary responsibility of state
REM-Medium	12	75	and territory governments (page 287).
REM-Medium	14	79	Accessible material
REM-Medium	12	82	Summaries of the Australian Government Response are available
REM-Medium	12	84	in Easy Read, large print, braille ready format and in 13 languages.
REM-Medium	12	86	An accessible summary video is also available, including Auslan
REM-Medium	12	88	interpretation, captions and audio. Various fact sheets are also available.
REM-Medium	12	89	Visit www.dss.gov.au/DRC-Aus-Gov-Response.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	Foreword 3
REM-Medium	22	12	Foreword
REM-Medium	12	16	We are pleased to present the Australian Government response to
REM-Medium	12	18	the Royal Commission into Violence, Abuse, Neglect and Exploitation
REM-Medium	12	20	of People with Disability (Disability Royal Commission).
REM-Medium	12	24	The Disability Royal Commission was Australia’s largest inquiry into the
REM-Medium	12	26	experiences of people with disability. It highlighted that people with disability
REM-Medium	12	28	are subjected to harm, exclusion, and discrimination at significantly higher
REM-Medium	12	29	rates than people without disability.
REM-Medium	14	34	As a nation we must do better. We must work together to
REM-Medium	14	36	ensure all Australians can participate as equal members of
REM-Medium	14	38	society, regardless of disability, gender, age, race, culture,
REM-Medium	14	41	religion, or sexual orientation.
REM-Medium	12	46	The Disability Royal Commission’s Final Report includes 222 recommendations
REM-Medium	12	48	and sets out a vision for an inclusive Australia where people with disability live
REM-Medium	12	50	free from harm; where human rights are protected; and where individuals live
REM-Medium	12	52	with dignity, equality and respect, can take risks, and develop and fulfil their
REM-Medium	12	54	potential. The Australian Government supports this vision.
REM-Medium	12	57	The Australian Government has primary or shared responsibility
REM-Medium	12	59	for 172 recommendations. In this initial response we:
REM-Medium	12	62	■ accept or accept in principle 130 recommendations,
REM-Medium	12	65	■ are considering further 36 recommendations, and
REM-Medium	12	67	■ note 6 recommendations.
REM-Medium	12	71	There are several recommendations that relate to ongoing or recently
REM-Medium	12	73	concluded inquiries or negotiations that require further consideration in
REM-Medium	12	75	consultation with people with disability, state and territory governments
REM-Medium	12	77	and other stakeholders. We will continue to publish responses to outstanding
REM-Medium	12	78	recommendations as this work concludes.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	4 Foreword
REM-Medium	12	12	We thank the nearly 10,000 people with disability, their families, friends,
REM-Medium	12	14	representatives and carers who shared their experiences and ideas with the
REM-Medium	12	16	Royal Commission. We also thank the Commissioners and Royal Commission
REM-Medium	12	18	staff for their important work and everyone who contributed to the
REM-Medium	12	20	Australian Government’s consultation and engagement process to inform
REM-Medium	12	22	responses and reform. These contributions have already made a difference
REM-Medium	12	24	and will continue to inform national change towards a safe, inclusive and
REM-Medium	12	26	accessible Australia.
REM-Medium	12	29	We have listened to what is most important to people with disability
REM-Medium	12	31	and will focus the first stage of reform and implementation activities on:
REM-Medium	12	34	■ Safety: Developing targets to reduce and eliminate restrictive practices;
REM-Medium	12	36	unifying quality and safeguarding arrangements; ensuring people with
REM-Medium	12	38	disability have access to consistent community visitor schemes as a
REM-Medium	12	40	safeguarding mechanism; improving the safety of women and girls with
REM-Medium	12	42	disability; and continuing the National Disability Abuse and Neglect Hotline.
REM-Medium	12	44	■ Rights & Anti-Discrimination: Establishing a new disability advocacy
REM-Medium	12	46	program to better support people with disability to protect and defend
REM-Medium	12	48	their rights; initiating a review and modernisation of the Disability
REM-Medium	12	50	Discrimination Act 1992; amending the migration health requirement to be
REM-Medium	12	52	fairer and more inclusive for children with disability; and considering further
REM-Medium	12	54	the Royal Commission’s recommended Disability Rights Act alongside the
REM-Medium	12	56	final report of the Parliamentary Joint Committee on Human Rights’ Inquiry
REM-Medium	12	58	into Australia’s Human Rights Framework.
REM-MediumItalic	12	61	■ Inclusion & Access: Reviewing Australia’s Disability Strategy 2021–2031;
REM-Medium	12	62	improving national approaches to accessible information and communications,
REM-Medium	12	64	including Auslan; consulting on a First Nations Disability Forum or other
REM-Medium	12	66	appropriate shared decision-making mechanism; continuing the Primary
REM-Medium	12	68	Care Enhancement Program for People with Intellectual Disability;
REM-Medium	12	70	working with state and territory governments to improve outcomes for
REM-Medium	12	72	students with disability; and supporting grassroots efforts to break down
REM-Medium	12	74	stigma and improve community attitudes towards people with disability.
REM-Medium	12	77	■ Employment: Implementing a new specialist disability employment
REM-Medium	12	79	program to help more people with disability prepare for, find, and maintain
REM-Medium	12	81	suitable employment; establishing a Disability Employment Centre for
REM-Medium	12	83	Excellence to build the capacity of employment service providers to deliver
REM-Medium	12	85	high quality and effective services; and continuing to work with people with
REM-Medium	12	87	disability, their families, representatives, advocates and service providers to
REM-Medium	12	89	evolve the supported employment sector.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	Foreword 5
REM-Medium	12	12	This builds on our existing work identified in the Australian Government
REM-Medium	12	14	Progress Update on the Disability Royal Commission and investment
REM-Medium	12	16	to get the National Disability Insurance Scheme (NDIS) back on track,
REM-Medium	12	18	establish additional foundational supports, improve outcomes under
REM-MediumItalic	12	20	Australia’s Disability Strategy 2021–2031, enhance approaches to inclusion
REM-Medium	12	22	and access for people with disability in mainstream settings, and improve
REM-Medium	12	24	data and research through the National Disability Data Asset and
REM-Medium	12	26	National Disability Research Partnership.1
REM-Medium	12	29	We look forward to continuing to work in partnership with the disability
REM-Medium	12	31	community to implement meaningful change to embed our shared vision
REM-Medium	12	33	for an inclusive Australia.
REM-Medium	12	56	The Hon Amanda Rishworth MP
REM-Medium	12	58	Minister for Social Services
REM-Medium	10	87	1 The Australian Government Progress Update on the Disability Royal Commission
REM-Medium	10	89	is available on the Disability Royal Commission Response Hub at
REM-Medium	10	90	www.dss.gov.au/DRC-Aus-Gov-Response.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	6 Response Snapshot
REM-Medium	25	12	Response snapshot
REM-Medium	12	17	The Australian Government:
REM-Medium	12	19	■ has primary or shared responsibility for 172 recommendations
REM-Medium	12	21	■ accepts or accepts in principle 130 recommendations
REM-Medium	12	23	■ is considering further 36 recommendations, and
REM-Medium	12	25	■ notes 6 recommendations.
REM-Medium	12	28	To build on existing funding and commitments to support a safe, inclusive and
REM-Medium	12	30	accessible Australia for people with disability, the Australian Government is
REM-Medium	12	32	making a significant investment towards the first phase of its response to the
REM-Medium	12	34	Disability Royal Commission, including:
REM-Medium	11	38	$39.7 million to establish $6.9 million to review and $12.1 million to amend
REM-Medium	11	40	a new disability advocacy modernise the Disability the Migration Health
REM-Medium	11	41	program Discrimination Act Requirement to be fairer
REM-Medium	11	43	and more inclusive for
REM-Medium	11	44	$23.3 million to establish $2.6 million for the children with disability
REM-Medium	11	46	a Disability Employment continued delivery of the
REM-Medium	11	47	Centre of Excellence National Disability Abuse $4.4 million for
REM-Medium	11	49	and Neglect Hotline and consistent approaches
REM-Medium	11	50	$227.6 million to the Complaints Resolution to community
REM-Medium	11	52	implement a new and Referral Service visitor schemes as a
REM-Medium	11	54	specialist disability safeguarding mechanism
REM-Medium	11	55	employment program $12.3 million to improve
REM-Medium	11	56	national approaches to $2 million towards
REM-Medium	11	58	$1.2 million to develop accessible information improving the safety
REM-Medium	11	59	targets to reduce and and communications, of women and girls
REM-Medium	11	61	eliminate restrictive including Auslan with disability
REM-Medium	11	62	practices
REM-Medium	11	64	$3.7 million to continue $19.6 million to support
REM-Medium	11	65	$15.6 million to unify the Primary Care grassroots efforts to
REM-Medium	11	67	national disability Enhancement Program improve community
REM-Medium	11	68	quality and safeguarding for People with attitudes around disability
REM-Medium	11	70	arrangements
REM-Medium	11	70	Intellectual Disability
REM-Medium	12	75	This builds on the significant investment made over the last three
REM-Medium	12	77	Budgets totalling more than $3 billion to build a more inclusive Australia.
REM-Medium	12	78	This includes considerable investment and action to get the National Disability
REM-Medium	12	80	Insurance Scheme (NDIS) back on track, $57 million in the 2023–24 Budget
REM-Medium	12	82	to evolve the supported employment sector, $68.3 million in the October
REM-Medium	12	84	2022–23 Budget for the analysis, research and delivery of the National
REM-Medium	12	86	Disability Data Asset, as well as the enactment of the Disability Services
REM-Medium	12	88	and Inclusion Act 2023 to strengthen quality and safeguarding arrangements
REM-Medium	12	89	for people with disability outside the NDIS.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	About the Disability Royal Commission 7
REM-Medium	22	12	About the Disability Royal Commission
REM-Medium	12	16	The Disability Royal Commission was established in response to community
REM-Medium	12	18	concern about widespread reports of violence, abuse, neglect and exploitation
REM-Medium	12	20	of people with disability.
REM-Medium	12	24	In March 2019, the Australian Government, through the Department of
REM-Medium	12	26	Social Services (DSS), consulted on the draft terms of reference with people
REM-Medium	12	28	with disability, their families and carers, disability peak bodies, advocates,
REM-Medium	12	29	human rights organisations, and state and territory governments. Feedback
REM-Medium	12	31	was sought on the draft terms of reference through an online public survey,
REM-Medium	12	33	receiving more than 3,700 responses and 65 written submissions.
REM-Medium	12	37	The then Governor-General, His Excellency General the Honourable
REM-Medium	12	39	Sir Peter Cosgrove AK (CVO) MC (Retd), issued letters patent on
REM-Medium	12	41	4 April 2019 establishing the Disability Royal Commission and appointing
REM-Medium	12	43	the following Commissioners:
REM-Medium	12	45	■ The Hon Ronald Sackville AO QC (as Chair of the Royal Commission)
REM-Medium	12	48	■ Ms Barbara Bennett PSM
REM-Medium	12	50	■ Dr Rhonda Louise Galbally AC
REM-Medium	12	53	■ Ms Andrea Jane Mason OAM
REM-Medium	12	56	■ Mr Alastair James McEwin
REM-Medium	12	58	■ The Hon John Francis Ryan AM
REM-Medium	12	62	The Honourable Roslyn Atkinson AO was appointed to the Royal Commission
REM-Medium	12	64	as its seventh Commissioner on 13 September 2019 and resigned with effect
REM-Medium	12	66	from 24 June 2021.
REM-Medium	12	69	Letters patent were issued by the Commonwealth and each Australian state.
REM-Medium	12	71	Accordingly, the Royal Commission was conducted, in effect, as seven
REM-Medium	12	73	concurrent Royal Commissions. All state and territory governments
REM-Medium	12	75	supported the establishment of the Disability Royal Commission.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	8 About the Disability Royal Commission
REM-Medium	12	12	In accordance with its terms of reference, the Disability Royal Commission
REM-Medium	12	14	investigated what governments, institutions and the community should do to:
REM-Medium	12	16	■ prevent and better protect people with disability from experiencing
REM-Medium	12	18	violence, abuse, neglect and exploitation,
REM-Medium	12	21	■ achieve best practice in reporting, investigating, and responding to violence,
REM-Medium	12	23	abuse, neglect and exploitation of people with disability, and
REM-Medium	12	25	■ promote a more inclusive society that supports people with disability to
REM-Medium	12	27	be independent and live free from violence, abuse, neglect and exploitation.
REM-Medium	12	30	The Disability Royal Commission held a ceremonial opening hearing
REM-Medium	12	32	in Brisbane on 16 September 2019 in which the Chair, the Hon Ronald
REM-Medium	12	34	Sackville AO QC, said:
REM-Medium	14	38	‘ The most important part of the Royal Commission’s
REM-Medium	14	40	work is our engagement with people with disability,
REM-Medium	14	43	their families, and supporters. Your contributions
REM-Medium	14	45	will be the heart and soul of this Royal Commission.
REM-Medium	14	48	You are the key to its success.’
REM-Medium	12	51	Over four and a half years of inquiry, the Disability Royal Commission heard
REM-Medium	12	53	from people with disability, their families, organisations, and government
REM-Medium	12	55	officials through 32 substantive public hearings, 1,785 private sessions,
REM-Medium	12	57	7,944 submissions, and more than 700 community engagements.
REM-Medium	12	60	In addition to its own publications, which included progress reports,
REM-Medium	12	62	issues papers and public hearing reports, the Disability Royal Commission
REM-Medium	12	64	commissioned 28 external research reports to provide additional data and
REM-Medium	12	66	analysis to inform findings.
REM-Medium	12	69	The public hearings covered a wide range of topics relating to violence, abuse,
REM-Medium	12	71	neglect and exploitation of people with disability, including: the human rights
REM-Medium	12	73	of people with disability; the experience of women and girls with disability
REM-Medium	12	75	with a particular focus on domestic and family violence; First Nations children
REM-Medium	12	77	with disability in out-of-home care; barriers to employment; the experiences
REM-Medium	12	79	of children and young people with disability in education settings; violence,
REM-Medium	12	81	abuse and neglect in disability services; guardianship, substituted and
REM-Medium	12	83	supported decision-making; and the experiences of people with cognitive
REM-Medium	12	85	disability in the criminal justice system. The final substantive hearing in
REM-Medium	12	87	May 2023 focused on the nature and extent of violence, abuse and neglect
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	About the Disability Royal Commission 9
REM-Medium	12	12	experienced by people with disability over the life course. A final ceremonial
REM-Medium	12	14	closing sitting was held in Sydney on 15 September 2023.
REM-Medium	12	17	The Disability Royal Commission delivered its Final Report to the then
REM-Medium	12	19	Governor-General of Australia, His Excellency General the Honourable
REM-Medium	12	21	David Hurley AC DSC (Retd), state Governors and territory Chief Ministers
REM-Medium	12	23	on 28 September 2023. The Australian Government tabled the Final Report
REM-Medium	12	25	in the Australian Parliament the next day, on 29 September 2023.
REM-Medium	12	28	The Final Report comprises 12 volumes, 6,788 pages and 222 recommendations.
REM-Medium	12	32	It is a critical living resource for governments, organisations, and the wider
REM-Medium	12	34	community to access and engage with into the future. It lays the foundations
REM-Medium	12	36	for a more just and equitable society — one that recognises and values the
REM-Medium	12	37	diverse contributions of people with disability.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	10
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	Consultation and engagement to inform the Australian Government Response 11
REM-Medium	25	12	Consultation and engagement
REM-Medium	25	16	to inform the Australian
REM-Medium	25	19	Government Response
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	12 Consultation and engagement to inform the Australian Government Response
REM-Medium	22	12	Public consultation
REM-Medium	12	16	The Australian Government, at ministerial level and through the
REM-Medium	12	18	Commonwealth Disability Royal Commission Taskforce (Taskforce),
REM-Medium	12	20	has consulted and engaged with people with disability, their families,
REM-Medium	12	22	carers, representative organisations, service providers, unions, and the
REM-Medium	12	24	broader community to inform decision-making on reform in response to
REM-Medium	12	26	the Disability Royal Commission’s Final Report and recommendations.
REM-Medium	12	29	We acknowledge the extensive input of people with disability, their families,
REM-Medium	12	31	carers, advocates, and supporters over the four and a half years of the
REM-Medium	12	33	Disability Royal Commission. We also acknowledge the hurt and trauma
REM-Medium	12	35	associated with sharing these experiences.
REM-Medium	12	39	We have engaged in consultation with the disability community to better
REM-Medium	12	41	understand the views and perspectives on the Disability Royal Commission’s
REM-Medium	12	43	specific recommendations to inform government responses and reform,
REM-Medium	12	45	we have not repeated the work of the Disability Royal Commission.
REM-Medium	12	48	Following the release of the Disability Royal Commission’s Final Report
REM-Medium	12	50	on 29 September 2023, the Taskforce was established to lead national
REM-Medium	12	52	engagement and consultation to coordinate the preparation of the
REM-Medium	12	54	Australian Government’s response. Engaging with stakeholders to draw out
REM-Medium	12	56	and understand the nuances of their views of the recommendations was
REM-Medium	12	58	critical to developing an informed Government response and shaping the
REM-Medium	12	60	detailed policy reforms that will follow.
REM-Medium	14	64	Who we consulted
REM-Medium	12	67	Everybody was invited to have their say and put forward their views relating
REM-Medium	12	69	to the Disability Royal Commission’s recommendations. This included:
REM-Medium	12	72	■ people with disability, their families, and carers,
REM-Medium	12	75	■ advocates and representative organisations,
REM-Medium	12	77	■ disability support providers, unions, and workers, and
REM-Medium	12	80	■ peak bodies, academics, and other organisations.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	Consultation and engagement to inform the Australian Government Response 13
REM-Medium	12	12	The Australian Government also acknowledges the Disability Representative
REM-Medium	12	14	Organisations, peak bodies and other organisations that conducted significant
REM-Medium	12	16	independent engagement and consultation within their own membership
REM-Medium	12	18	networks and represented their views to the Taskforce. These efforts have
REM-Medium	12	20	enabled us to have a wider reach into the community, to hear more voices
REM-Medium	12	22	and to better understand what is important to them.
REM-Medium	14	26	How we consulted
REM-Medium	12	30	Initial engagement with Disability Representative Organisations and peak
REM-Medium	12	32	bodies was undertaken through existing consultation forums to draw out
REM-Medium	12	34	and understand the nuances of their views of the recommendations and
REM-Medium	12	35	seek input on the approach to consulting. Taskforce representatives also
REM-Medium	12	37	undertook extensive desktop monitoring and analysis of public submissions,
REM-Medium	12	39	commentary and forums on the Disability Royal Commission and attended
REM-Medium	12	41	many forums with disability stakeholders to better understand their response
REM-Medium	12	43	to the Disability Royal Commission recommendations. We heard from various
REM-Medium	12	45	advisory councils, including Australia’s Disability Strategy Advisory Council,
REM-Medium	12	47	as well as numerous consultation and inter-jurisdictional forums.
REM-Medium	12	51	The Government has also engaged with stakeholders and the community
REM-Medium	12	53	through a combination of high-level roundtables, forums, workshops,
REM-Medium	12	54	and individual meetings.
REM-Medium	12	58	The DSS Engage page on the DSS website was the Taskforce’s primary
REM-Medium	12	60	public facing engagement mechanism. It went live shortly after the release
REM-Medium	12	62	of the Disability Royal Commission’s Final Report and remained active for the
REM-Medium	12	64	duration of consultations. Interested members of the public were invited to
REM-Medium	12	66	subscribe for updates through the DSS Engage page, to be kept up to date
REM-Medium	12	68	on stakeholder consultation activities.
REM-Medium	12	71	Public Consultation
REM-Medium	12	75	A public consultation was opened on 28 November 2023, through an online
REM-Medium	12	76	questionnaire and submission process.
REM-Medium	12	80	The questionnaire was open to everyone. Respondents were invited to select
REM-Medium	12	82	up to three recommendations they considered the most important to them,
REM-Medium	12	84	and up to three recommendations they did not support. Free text fields were
REM-Medium	12	86	available to provide more information. Respondents were also given the
REM-Medium	12	88	option to provide a written submission to the consultation.
REM-Medium	9	97	Australian Government Response to the Disability Royal Commission
REM-Medium	9	3	14 Consultation and engagement to inform the Australian Government Response
REM-Medium	12	12	The public consultation closed on 19 January 2024. It received
REM-Medium	12	14	335 questionnaire responses and 118 written submissions from a
REM-Medium	12	16	wide range of individuals and organisations.
REM-Medium	12	19	All questionnaire responses and written submissions were analysed and
