OpenSans	10	32	Simplify and harmonise veteran compensation and rehabilitation legislation _________________________6
OpenSans-Semibold	10	35	Recommendation 2:
OpenSans	10	37	Eliminate the claims backlog __________________________________________________________________________7
OpenSans-Semibold	10	40	Recommendation 3:
OpenSans	10	42	Improve the administration of the claims system ________________________________________________________8
OpenSans-Semibold	10	45	Recommendation 4:
OpenSans	10	47	The Department of Veterans’ Affairs to provide advice on its funding needs __________________________9
OpenSans-Semibold	10	50	Recommendation 5:
OpenSans	10	52	Remove the Department of Veterans’ Affairs Average Staffing Level Cap ______________________________9
OpenSans-Semibold	10	55	Recommendation 6:
OpenSans	10	57	Increase protections for persons engaging with this Royal Commission _____________________________ 10
OpenSans-Semibold	10	60	Recommendation 7:
OpenSans	10	62	Provide exemption from parliamentary privilege ____________________________________________________ 11
OpenSans-Semibold	10	65	Recommendation 8:
OpenSans	10	67	Limit public interest immunity claims _______________________________________________________________ 11
OpenSans-Semibold	10	70	Recommendation 9:
OpenSans	10	72	Improve administrative release of information ______________________________________________________ 12
OpenSans-Semibold	10	75	Recommendation 10:
OpenSans	10	77	Co-design information to increase awareness of redactions for access requests ____________________ 12
OpenSans-Semibold	10	80	Recommendation 11:
OpenSans	10	82	Embed trauma-informed practices for information access __________________________________________ 13
OpenSans-Semibold	10	85	Recommendation 12:
OpenSans	10	87	Encourage up-to-date consent for information access ______________________________________________ 13
OpenSans-Semibold	10	90	Recommendation 13:
OpenSans	9	92	Co-design education on information access mechanisms ___________________________________________ 14
RobotoSlab-Bold	21	11	Foreword
OpenSans	10	16	Those who choose to serve our country in the Australian Defence Force make a commitment to protect
OpenSans	10	18	our Australian way of life and the values we hold dearest – freedom, democracy, equality, respect and
OpenSans	10	19	a fair go.
OpenSans	10	22	In return, it is our duty to meet their commitment in kind, looking after our service members and their
OpenSans	10	23	families, both during and after their time in the ADF. This includes doing everything possible to prevent
OpenSans	10	25	our service personnel, veterans and their families from experiencing the tragedy of suicide.
OpenSans	10	27	Australia has lost more service personnel and veterans to suicide in the last two decades than from
OpenSans	10	29	active operations. This is a national tragedy.
OpenSans	10	31	For this very reason, we supported calls from the veteran community and their families to establish a
OpenSans	10	33	Royal Commission into Defence and Veteran Suicide. This is an important opportunity to strengthen our
OpenSans	10	34	approach to the mental health and welfare of ADF personnel, veterans and their families into the future.
OpenSans	9	37	Now, as the Australian Government, it is our duty to listen, learn and take action.
OpenSans	9	39	The Royal Commission’s Interim Report is the culmination of the inquiry’s work to date, encompassing
OpenSans	10	40	over 2,000 submissions, 178 private sessions and testimony from 208 witnesses.
OpenSans	10	43	The Interim Report makes 13 recommendations which fall within three key themes: improving the
OpenSans	10	44	claims process, Royal Commission administration and access to information by loved ones.
OpenSans	10	47	The Government has implemented one of the recommendations already (recommendation 5),
OpenSans	10	48	agreed to nine, agreed in principle to one, and noted two others. The Government agrees with the
OpenSans	10	50	Commissioners that urgent and immediate action is required.
OpenSans	10	52	Work is already underway but there is certainly more to be done.
OpenSans	10	54	We thank the Commissioners, Nick Kaldas APM (Chair), the Honourable James Douglas QC and
OpenSans	10	56	Dr Peggy Brown AO for their work in producing the Interim Report and for their ongoing work on the
OpenSans	10	58	Royal Commission.
OpenSans	10	60	We also thank those who have contributed to the inquiry, whether that be through making a submission
OpenSans	10	61	or appearing as a witness; we appreciate the courage and bravery it takes to share your experiences.
OpenSans	10	64	To that end, we also encourage anyone that has insights to provide on the issues confronting our
OpenSans	10	65	Defence personnel and veterans, to come forward and give evidence to the Royal Commission publicly
OpenSans	10	67	or in private session.
OpenSans	10	69	Submissions remain open until 13 October 2023.
OpenSans	10	77	The Hon Richard Marles MP The Hon Matt Keogh MP
OpenSans	10	78	Deputy Prime Minister Minister for Veterans’ Affairs
OpenSans	10	80	Minister for Defence Minister for Defence Personnel
OpenSans	10	95	4 Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide
RobotoSlab-Bold	21	11	Introduction
OpenSans	10	16	On 8 July 2021, following agreement by the Governor-General of the Commonwealth of Australia,
OpenSans	10	18	His Excellency General the Honourable David Hurley AC DSC (Retd), the Australian Government
OpenSans	10	20	established a Royal Commission into Defence and Veteran Suicide. The inquiry’s Terms of Reference
OpenSans	10	22	enable it to examine systemic issues and risk factors relevant to defence and veteran death by suicide,
OpenSans	10	23	including all aspects of support available to defence members and veterans.
OpenSans	10	26	The Letters Patent establishing the Royal Commission recognise the need for it to establish accessible
OpenSans	10	27	and appropriate trauma-informed arrangements for people engaging with the inquiry.
OpenSans	10	29	Since commencing its work, the Royal Commission has held hearings in Brisbane, Sydney, Canberra,
OpenSans	10	31	Townsville and Hobart. It has heard evidence from witnesses with lived experience or special
OpenSans	10	33	expertise of defence and veteran suicide and witnesses from ex-service organisations, charities and
OpenSans	10	34	Commonwealth agencies, including former ministers, Service Chiefs and their Senior Warrant Officers.
OpenSans	9	37	On 11 August 2022 the Royal Commission released its Interim Report, which made
OpenSans	9	38	13 recommendations. This document outlines the Australian Government’s response to each of
OpenSans	10	40	these. As the Royal Commission continues its important work, additional hearings will be held across
OpenSans	10	41	the country to give all of those impacted by this issue the opportunity to share their stories and
OpenSans	10	43	experiences. The Royal Commission’s final report is due to be handed down by June 2024.
OpenSans	10	95	Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide 5
RobotoSlab-Bold	21	12	Australian Government Response
RobotoSlab-Bold	21	15	to Recommendations
OpenSans-Semibold	14	23	Recommendation 1: Simplify and harmonise veteran compensation
OpenSans-Semibold	14	25	and rehabilitation legislation
OpenSans	10	28	The Australian Government should develop and implement legislation to simplify and harmonise the
OpenSans	10	30	framework for veterans’ compensation, rehabilitation and other entitlements. To this end:
OpenSans	10	32	(1) By no later than 23 December 2022, the Australian Government should:
OpenSans	10	34	(a) accept or reject recommendations made by the Productivity Commission in its report,
OpenSans	10	36	A Better Way to Support Veterans, that relate to reforming the legislative framework
OpenSans	9	38	(b) if it rejects Productivity Commission recommendations 8.1, 8.4, 13.1, 14.1 and 19.1,
OpenSans	10	39	adopt alternatives that will achieve similar or better levels of harmonisation and
OpenSans	10	41	simplification of the legislative framework, and
OpenSans	10	43	(c) identify and decide all other policy questions relevant to designing a harmonised and
OpenSans	10	44	simplified legislative framework.
OpenSans	10	47	(2) By no later than 22 December 2023, the Australian Government should complete drafting of
OpenSans	10	48	the legislation.
OpenSans	10	50	(3) By no later than early 2024, the Australian Government should present to the Parliament, and
OpenSans	10	52	seek passage of, its Bill for the proposed framework.
OpenSans	10	54	(4) If the legislation is passed, the Australian Government should, by no later than 1 July 2024,
OpenSans	10	56	begin the process of implementing and transitioning to the new legislative framework.
OpenSans	10	58	(5) If the legislation is passed, the Australian Government should ensure that, by no later than
OpenSans	10	60	1 July 2025, the new legislation has fully commenced and is fully operational. (This does not
OpenSans	10	61	preclude setting later deadlines for any choices that might need to be made by veterans.)
OpenSans	10	64	(6) The Australian Government should allocate to the Department of Veterans’ Affairs (DVA), the
OpenSans	10	65	Office of Parliamentary Counsel and other relevant agencies adequate resources to design,
OpenSans	10	67	prepare, draft and implement the proposed legislation within the timeframes above, and to
OpenSans	10	69	administer the new legislation once it has commenced. The allocation of these resources to
OpenSans	10	70	DVA should not be offset by reductions in other resourcing of DVA.
RobotoSlab-Bold	15	75	Australian Government Response
OpenSans	10	79	The Government agrees to this recommendation.
OpenSans	10	81	The Government will develop a pathway for simplification and harmonisation of veteran
OpenSans	10	83	compensation and rehabilitation legislation on the basis of this recommendation, noting that
OpenSans	10	84	funding will be considered in the context of budget processes and fiscal constraints. The timing
OpenSans	10	86	of implementation will be informed by what is required for necessary consultation and the passage
OpenSans	10	88	of legislation.
OpenSans	10	95	6 Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide
OpenSans-Semibold	14	11	Recommendation 2: Eliminate the claims backlog
OpenSans	10	14	The Department of Veterans’ Affairs (DVA) should eliminate the backlog of claims under the Veterans’
OpenSans-Italic	10	16	Entitlements Act 1986 (Cth), the Safety, Rehabilitation and Compensation (Defence-related Claims) Act 1988
OpenSans-Italic	10	17	(Cth) and the Military Rehabilitation and Compensation Act 2004 (Cth) by 31 March 2024. To this end:
OpenSans	9	20	(1) DVA should accurately advise the Australian Government on the resourcing that it needs to
OpenSans	9	21	eliminate the claims backlog by 31 March 2024.
OpenSans	9	24	(2) The Australian Government should provide DVA with the resourcesit needs to eliminate the
OpenSans	9	25	claims backlog by 31 March 2024. The allocation of these resources to DVA should not be
OpenSans	9	27	offset by reductions in other resourcing of DVA.
OpenSans	9	29	(3) Leading up to 31 March 2024, DVA should undertake regular monitoring of claims and other
OpenSans	9	31	data, to check whether the elimination of the backlog is on track.
OpenSans	9	33	(4) Leading up to 31 March 2024, the Australian Government and DVA should implement
OpenSans	9	35	corrective action(s) if the elimination of the backlog is not on track. DVA should monitor the
OpenSans	9	36	effectiveness of corrective actions taken.
OpenSans	10	38	(5) DVA should routinely, publicly and meaningfully report on its progress in reducing the claims
OpenSans	10	40	backlog and claim processing times.
OpenSans	10	42	(6) DVA should ensure that efforts to reduce the backlog do not reduce the quality of decisions
OpenSans	10	44	made about claims, and do not adversely affect veterans’ experiences of the claims process.
RobotoSlab-Bold	15	49	Australian Government Response
OpenSans	10	53	The Government agrees to this recommendation.
OpenSans	10	55	The Government recognises that the current claims backlog is unacceptable and that is why
OpenSans	10	57	it committed at the last election to employing 500 additional DVA staff to tackle this backlog.
OpenSans	10	58	Recruiting these staff is already underway.
OpenSans	10	60	Eliminating the claims backlog is a priority and will be closely monitored and routinely reported.
OpenSans	10	62	Reducing claim processing times is also a priority, along with maintaining the quality of claims
OpenSans	10	64	decision making. Work in addition to the employing of 500 additional staff is already underway
OpenSans	10	65	as well as looking at what further work can be done to improve claims processing, including
OpenSans	10	67	implementing relevant recommendations from McKinsey & Company (see response to
OpenSans	10	68	Recommendation 3 below).
OpenSans	10	71	DVA has advised the Government that based on the current rate and projected rates of claims being
OpenSans	10	72	lodged, the employment of these additional staff over the next two years will enable it to remove
OpenSans	10	74	the backlog of claims by 31 December 2023, without adversely affecting the quality of decisions
OpenSans	10	76	or the experience of veterans in having their claims processed. Any necessary corrective actions
OpenSans	10	77	will be undertaken to ensure elimination of the backlog remains on track and are eliminated by
OpenSans	10	79	31 March 2024 at the latest.
OpenSans	10	81	DVA has already commenced publishing meaningful statistics on claims processing on its website at:
OpenSans	10	83	https://www.dva.gov.au.
OpenSans	10	95	Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide 7
OpenSans-Semibold	14	11	Recommendation 3: Improve the administration of the claims system
OpenSans	9	14	The Australian Government should improve the administration of the Department of Veterans’
OpenSans	9	16	Affairs (DVA) claims system by 1 July 2024. The changes pursued should aim to improve veterans’
OpenSans	9	17	experience of the claims system, remove complexity from the system and enhance efficiency in
OpenSans	9	19	claims processing. To this end:
OpenSans	9	21	(1) DVA, having taken account of the advice received from McKinsey & Company and other
OpenSans	9	23	relevant sources, should advise the Australian Government about potential measures it could
OpenSans	9	24	include within a program of work aimed at improving the administration of the claims system.
OpenSans	9	27	(2) The Australian Government and DVA should decide upon the improvement measures to be
OpenSans	9	28	undertaken within the program of work.
OpenSans	9	31	(3) The Australian Government should provide DVA, and any other relevant agencies, with
OpenSans	9	32	the resources needed to implement the agreed program of work. The allocation of these
OpenSans	9	34	resources to DVA should not be offset by reductions in other resourcing of DVA.
OpenSans	9	36	(4) The Australian Government should seek passage of any legislative amendments required
OpenSans	9	38	to implement the agreed program of work.
OpenSans	10	40	(5) DVA, and any other relevant agencies, should implement the program of work by 1 July 2024.
OpenSans	10	42	(6) DVA should publicly report on progress towards implementing the program of work on a
OpenSans	10	44	quarterly basis.
OpenSans	10	46	(7) DVA should publicly report on the expected benefit of each measure included within the
OpenSans	10	48	program of work, and, once implemented, report on the degree to which each benefit has
OpenSans	10	49	been realised.
RobotoSlab-Bold	15	54	Australian Government Response
OpenSans	10	58	The Government agrees to this recommendation.
OpenSans	10	60	The Government recognises that some veterans and families do not have a good experience
OpenSans	10	62	accessing support they deserve.
OpenSans	10	64	The Government will consider ways to improve the veterans’ experience of the claims system,
OpenSans	10	66	remove complexity and enhance efficiency in supporting veterans and families navigating the veteran
OpenSans	10	68	support system.
OpenSans	10	70	Measures to improve the claims system will be considered by Government, along with any necessary
OpenSans	10	71	legislative amendments.
OpenSans	10	74	The Government notes that work is already underway in response to this recommendation, taking
OpenSans	10	75	into account the recommendations of McKinsey & Company’s claims process diagnostic to improve
OpenSans	10	77	the administration of the claims system.
OpenSans	10	79	The overall benefits of the implementation of the work program will be demonstrated in the
OpenSans	10	81	efficiencies reported as noted in the response to Recommendation 2 above.
OpenSans	10	95	8 Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide
OpenSans-Semibold	14	11	Recommendation 4: The Department of Veterans’ Affairs to provide
OpenSans-Semibold	14	13	advice on its funding needs
OpenSans	9	16	The Department of Veterans’ Affairs (DVA) should provide advice to the Australian Government about
OpenSans	9	18	its funding needs. To this end:
OpenSans	9	20	(1) By 31 March 2023, and at least twice per year thereafter, DVA should provide advice to the
OpenSans	9	22	Australian Government about:
OpenSans	9	24	(a) its future departmental funding needs, and
OpenSans	10	25	(b) factors leading to uncertainty about DVA’s future departmental funding needs.
OpenSans	10	28	(2) The Australian Government should use this advice to inform the departmental funding it
OpenSans	10	29	provides to DVA.
OpenSans	10	31	(3) The Australian Government should provide any resources to DVA, and any other relevant
OpenSans	10	33	agencies, to enable DVA to provide adequate advice regarding its future funding needs as
OpenSans	10	35	specified above. The allocation of these resources to DVA should not be offset by reductions
OpenSans	10	36	in other resourcing of DVA.
RobotoSlab-Bold	15	41	Australian Government Response
OpenSans	10	45	Government agrees to this recommendation.
OpenSans	10	47	The Government recognises the importance of closely monitoring, reporting and responding to the
OpenSans	10	49	changing needs of veterans and families.
OpenSans	10	51	The Department of Veterans’ Affairs will provide advice in line with the Budget and Mid-Year
OpenSans	10	53	Economic and Fiscal Outlook (MYEFO) processes on resourcing requirements and factors leading
OpenSans	10	54	to uncertainty in those requirements wherever possible, but also notes there may be a need for
OpenSans	10	56	out-of-cycle considerations.
OpenSans-Semibold	14	61	Recommendation 5: Remove the Department of Veterans’ Affairs
OpenSans-Semibold	14	63	Average Staffing Level Cap
OpenSans	10	67	The Australian Government should remove, on a permanent basis, the application of the Average
OpenSans	10	68	Staffing Level (ASL) cap policy on the Department of Veterans’ Affairs.
RobotoSlab-Bold	15	73	Australian Government Response
OpenSans	10	77	Consistent with its election commitment, the Government has removed the ASL cap across all
OpenSans	10	79	government agencies, including the Department of Veterans’ Affairs.
OpenSans	10	95	Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide 9
OpenSans-Semibold	14	11	Recommendation 6: Increase protections for persons engaging with
OpenSans-Semibold	14	13	this Royal Commission
OpenSans	10	16	The Australian Government should work closely with this Royal Commission to design urgently an
OpenSans	10	18	amendment or series of legislative amendments that provide protections for persons who wish to
OpenSans	10	20	provide relevant information to this Royal Commission, including the two following cohorts:
OpenSans	9	22	(1) For serving ADF members disclosing sensitive personal information who are currently, and
OpenSans	10	23	intend to remain, in service, similar protections to section 6OP of the Royal Commissions Act
OpenSans	10	25	1902 (Cth) should be introduced.
OpenSans	9	27	(2) For serving and ex-serving ADF members whose lived experience is intrinsically linked to
OpenSans	9	29	security classified or operationally sensitive information, the defence available under the
OpenSans	9	30	Criminal Code section 122.5(5) should be extended to cover information communicated to a
OpenSans	9	32	Royal Commission. A defence to other secrecy offences will also be needed.
RobotoSlab-Bold	15	37	Australian Government Response
OpenSans	10	41	The Government agrees in-principle to this recommendation.
OpenSans	10	43	The Government will take forward suggested legislative reforms to the Royal Commissions Act 1902.
OpenSans	10	45	The Government will consult the Royal Commission and other key stakeholders on drafting of the
OpenSans	10	46	amendments.
OpenSans	10	49	The Government agrees serving and ex-serving ADF members should have protections to
OpenSans	10	50	communicate information to the Royal Commission without breaching the general secrecy offences
OpenSans	10	52	in the Criminal Code. To achieve this, the Government welcomes continued engagement with the
OpenSans	10	53	Royal Commission in relation to the agreement referred to in Chapter 6.2 of the Interim Report.
OpenSans	10	55	Conclusion of this agreement will permit serving and ex serving ADF members to access existing
OpenSans	10	57	defences, including paragraph 122.5(1)(b) of the Criminal Code.
OpenSans	10	59	The Government will also consider secrecy offences for future Royal Commissions as part of the
OpenSans	10	61	Secrecy Provisions Review being undertaken by the Attorney-General’s Department.
OpenSans	10	95	10 Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide
OpenSans-Semibold	14	11	Recommendation 7: Provide exemption from parliamentary privilege
OpenSans	9	14	Where their terms of reference require an examination of government, Royal Commissions should be
OpenSans	10	16	made exempt from section 16(3)(c) of the Parliamentary Privileges Act 1987 (Cth)
RobotoSlab-Bold	15	21	Australian Government Response
OpenSans	10	25	The Government notes this recommendation.
OpenSans	9	27	The Government recognises the importance of Royal Commissions being able to thoroughly
OpenSans	9	28	investigate, and provide recommendations in relation to their terms of reference and is committed
OpenSans	9	30	to assisting Royal Commissions to conduct their inquiries.
OpenSans	10	32	The Parliamentary Privileges Act 1987 provides important protections for freedom of speech in
OpenSans	9	34	Parliament. Section 16 of the Act protects proceedings in Parliament from being questioned or
OpenSans	9	36	impeached in a court or tribunal. Broadly, section 16(3)(c) prevents the drawing of inferences
OpenSans	9	37	or conclusions from proceedings in Parliament, in any court or tribunal (which includes a Royal
OpenSans	10	39	Commission).
OpenSans	10	41	The Government considers that Royal Commissions can carry out their functions without infringing
OpenSans	10	43	section 16(3) (c).
OpenSans-Semibold	14	48	Recommendation 8: Limit public interest immunity claims
OpenSans	10	51	The Australian Government should reform immediately policies and practices related to public
OpenSans	10	53	interest immunity to limit claims to where there is a specific harm contemplated from disclosure
OpenSans	10	54	to Royal Commissions. Where there is uncertainty about potential harm, mechanisms within the
OpenSans	10	56	Royal Commissions Act 1902 (Cth) should be used to support the production of the document or
OpenSans	10	57	information.
RobotoSlab-Bold	15	63	Australian Government Response
OpenSans	10	66	The Government notes this recommendation.
OpenSans	10	69	The Government agrees with the need for Royal Commissions to have access to the information they
OpenSans	10	70	need to ensure their work is effective and efficient.
OpenSans	10	72	The Government also recognises the significant harm that public interest immunity (PII) is designed
OpenSans	10	74	to guard against. For example, there is a strong and longstanding convention that deliberations
OpenSans	10	76	and discussions within Cabinet remain confidential. This is to preserve and support the principle of
OpenSans	10	77	collective responsibility, which is critical to our system of government.
OpenSans	10	80	The Government will improve policies and practices to streamline and introduce additional rigour
OpenSans	10	81	around the use of PII claims in Royal Commissions. This will include clarifying the bases on which
OpenSans	10	83	PII claims are made, and introducing additional requirements regarding the justification of claims.
OpenSans	10	95	Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide 11
OpenSans-Semibold	14	11	Recommendation 9: Improve administrative release of information
OpenSans	10	14	The Australian Government should:
OpenSans	9	16	(1) by March 2023, produce and publish administrative release guidelines to better support
OpenSans	9	18	applicants to access information held by the Department of Veterans’ Affairs and Defence, and
OpenSans	9	20	(2) immediately prioritise use of administrative release and proactively work with applicants
OpenSans	9	22	to facilitate access via this process, including following a request for information under the
OpenSans-Italic	10	24	Freedom of Information Act 1982 (Cth) and the Privacy Act 1988 (Cth) – but without delaying or
OpenSans	9	25	restricting processes under either of these Acts.
RobotoSlab-Bold	15	30	Australian Government Response
OpenSans	10	34	The Government agrees to this recommendation.
OpenSans	9	36	The Government recognises how clear, published, department-wide, trauma-informed policies
OpenSans	9	38	regarding the administrative release of information, consistent with Australian information law
OpenSans	10	39	principles, would empower both applicants and decision makers.
OpenSans	10	42	The Government further recognises how such policies would enable the proactive use of
OpenSans	10	43	administrative release for applications for information, whether made under or outside the Freedom
OpenSans-Italic	10	45	of Information Act 1982 (Cth) and the Privacy Act 1988 (Cth).
OpenSans	10	47	The Government also recognises the importance of consultation on the means of information
OpenSans	10	49	access, as well as education about processes, and will seek to do so consistently with its work on
OpenSans	10	50	Recommendation 13 below.
OpenSans	10	53	Defence and DVA have commenced work towards this recommendation.
OpenSans-Semibold	14	58	Recommendation 10: Co-design information to increase awareness
OpenSans-Semibold	14	60	of redactions for access requests
OpenSans	10	63	The Australian Government should engage with serving and ex-serving Australian Defence Force
OpenSans	10	65	(ADF) members and their families to complete by March 2023 co-design information to raise the
OpenSans	10	66	awareness of redaction and how it might apply to information provided to applicants seeking
OpenSans	10	68	information from Defence or the Department of Veterans’ Affairs under all information access
OpenSans	10	70	request mechanisms.
RobotoSlab-Bold	15	75	Australian Government Response
OpenSans	10	78	The Government agrees to this recommendation.
OpenSans	10	81	The Government, through Defence and DVA, will undertake co-design with serving and ex-serving
OpenSans	10	82	Australian Defence Force members and families to raise awareness of redaction and how it applies to
OpenSans	10	84	accessing information from Defence or DVA.
OpenSans	10	86	Defence and DVA have commenced work towards this recommendation.
OpenSans	10	95	12 Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide
OpenSans-Semibold	14	11	Recommendation 11: Embed trauma-informed practices for
OpenSans-Semibold	14	13	information access
OpenSans	9	16	Trauma-informed practices should be embedded in Defence and the Department of Veterans’ Affairs
OpenSans	9	18	(DVA) interactions with individuals seeking information from either department. These trauma-
OpenSans	9	20	informed practices should form part of ongoing training for relevant personnel in each department.
OpenSans	9	22	Where possible, there should be a single point of contact within each of Defence and DVA to provide
OpenSans	9	23	continuity and consistency to applicants seeking information from within each agency.
RobotoSlab-Bold	15	28	Australian Government Response
OpenSans	10	32	The Government agrees to this recommendation.
OpenSans	9	34	The Government acknowledges that serving and ex-serving ADF members and their families may
OpenSans	9	36	seek information at times of vulnerability or stress. The Government recognises that adopting a
OpenSans	9	38	trauma-informed approach when interacting with a person seeking information, regardless of why
OpenSans	10	39	that person is seeking information, provides an opportunity to better support current and former
OpenSans	10	41	ADF members and their families.
OpenSans	10	43	The Government will leverage the work already undertaken by DVA through the Veteran Centric
OpenSans	10	45	Reform program and the recent Defence improvements to information exchange practices,
OpenSans	10	46	recognising that more needs to be done to ensure that a trauma-informed process is consistently
OpenSans	10	48	applied across Defence and DVA.
OpenSans	10	50	The Government recognises the importance of the provision of a single point of contact for
OpenSans	10	52	applicants and support to prepare and digest the information supplied as part of a trauma-informed
OpenSans	10	53	process.
OpenSans	10	56	Defence and DVA have commenced work towards this recommendation.
OpenSans-Semibold	14	61	Recommendation 12: Encourage up-to-date consent for
OpenSans-Semibold	14	63	information access
OpenSans	10	66	By March 2023, the Australian Government should increase the number of opportunities for serving
OpenSans	10	68	or ex-serving ADF members to provide or amend their consent to disclose, information to family
OpenSans	10	70	members or nominated representatives.
RobotoSlab-Bold	15	75	Australian Government Response
OpenSans	10	78	The Government agrees to this recommendation.
OpenSans	10	81	The Government, through Defence and DVA, will optimise and increase the opportunities available
OpenSans	10	82	to serving and ex-serving ADF members to provide or change consent to Defence or DVA to provide
OpenSans	10	84	their personal information to other persons.
OpenSans	10	86	Defence and DVA have commenced work towards this recommendation.
OpenSans	10	95	Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide 13
OpenSans-Semibold	14	11	Recommendation 13: Co-design education on information access
OpenSans-Semibold	14	13	mechanisms
